##Centered_IBS.SumPk=895.9369722427309
##Matrix_Type=Centered_IBS
184
GS3.1_9	0.9313812	0.2330648	-0.074635565	0.15283775	-0.07906519	-0.091478296	-0.017638925	-0.11820886	0.15337004	-0.3566194	-0.18912444	-0.24398698	-0.1731027	-0.067226075	-0.48009112	0.3001378	0.43367592	-0.09233281	-0.03802799	-0.035003763	-0.4683434	0.1348529	-0.26892844	0.39712	-0.07271391	-0.4129314	-0.5075265	-0.07404099	0.35037905	-0.17271742	-0.13888481	0.058597736	0.1198778	0.32340345	-0.31467324	-0.06411113	0.09456796	-0.47253644	-0.5096309	0.04377163	-0.027300576	0.26427993	-0.52780133	0.08986278	0.058842976	0.018485667	0.17951794	-0.38192704	-0.22132467	-0.17059286	-0.09310952	-0.027845306	0.2507929	0.29940414	0.2117133	-0.3027247	-0.092575155	-0.098101296	0.37792346	0.16836986	-0.024851931	-0.113617025	-0.3639889	0.28794685	0.46461383	0.089013845	0.2936543	0.4628547	-0.010320395	-0.035194956	0.41359097	-0.07298347	-0.06764509	-0.20665665	-0.14801747	0.4712838	-0.49096528	0.41115654	-0.11918909	-0.10863849	-0.049085163	0.23170447	-0.056835722	-0.31765863	0.05802865	-0.054655164	0.028779592	0.3735358	0.3898842	-0.019061025	-0.47531503	0.3115046	0.27770424	0.09437645	-0.23710734	-0.07751527	0.029323712	0.12433091	-0.48705876	-0.381503	-0.39587533	0.30620873	0.16497111	-0.1404366	0.13951534	0.43369946	0.14975256	-0.020402217	-0.029496485	0.4190036	0.41601276	-0.30026805	-0.13958333	0.13661472	-0.28169584	-0.14769812	-0.05899037	-0.34432748	0.08017375	0.41597793	-0.045803145	0.27219164	0.13165046	-0.43036032	0.2865694	0.114857644	-0.5432659	-0.08668213	0.45091608	0.32430193	0.04995652	-0.087053776	-0.37621245	-0.030872004	0.3007406	0.023161972	-9.3929906E-4	-0.22533591	0.05322634	0.40857634	0.37346005	-0.3352937	-0.28078055	0.43478814	-0.2968614	0.21706755	0.15242298	0.004069248	0.39706036	-0.0023790058	0.134332	0.13985291	-0.037261486	0.48266536	-0.11563927	0.02439206	0.07059587	0.23288386	-0.052776657	-0.46661645	-0.4596039	-0.42558286	-0.1593309	-0.39901283	0.08780119	0.487061	0.020848138	0.40368247	-0.49608785	-0.083653376	-0.43831918	0.016588034	-0.5333393	0.013895476	0.31306568	-0.07082471	-0.08755714	0.18919085	0.030779349	-0.00675713	0.053275764	0.04843458	-0.2239131	0.18582721
GS3.1_174	0.2330648	0.6457145	0.02227753	0.06593879	0.15743202	0.048795503	0.033000663	-0.13410889	0.012335964	-0.16606791	-0.06736085	0.07078218	-0.12602718	0.052560378	-0.3490167	0.25702572	0.24390112	-0.13595153	0.022525484	-0.15486532	-0.19845617	0.23167682	-0.18212414	0.26526815	-0.11500442	-0.14756371	-0.17056353	-0.10839574	0.1320768	-0.12008782	0.06543226	0.020348407	0.007350719	0.19705889	-0.31411725	-0.04152415	0.06848491	-0.33816615	-0.4115054	0.084372036	-0.044894278	0.119747385	-0.32808292	0.06077134	0.10660301	-0.1544787	0.04323015	-0.3361885	-0.12841444	0.10354905	-0.03951101	-0.11842375	0.06659876	0.29698455	0.06346183	-0.19360614	0.14005594	-0.011243023	0.06752843	0.08273237	-0.100796185	-0.093205385	-0.15698105	0.08531728	0.48477933	-0.10766321	0.18625371	0.5029491	-0.14382762	-0.06139035	0.26485422	0.030817892	0.056131624	-0.051764876	-0.14815243	0.2786608	-0.40497774	0.09615498	-0.17357568	-0.15554267	0.030958174	0.04214172	-0.15622091	-0.12689102	0.1439284	-0.021053582	-0.10029277	0.27722296	0.50010675	-0.14815034	-0.21737279	0.056141287	0.26539767	-0.09866518	-0.22508164	-0.11210529	-0.0039608753	0.2077027	-0.37190115	-0.32696655	-0.22915164	0.110573046	0.030750684	0.0045087957	0.116375946	0.25421384	0.08343509	0.005280301	0.045632053	0.42581552	0.23604871	-0.22993569	-0.15113415	0.030605864	-0.29177654	-0.15254551	0.13821617	-0.30098307	0.0972299	0.27640045	-0.020416163	0.24022815	0.050919622	-0.40243962	0.048028816	-0.090976916	-0.36750764	-0.1513056	0.22714561	0.06456928	0.13752875	0.023999443	-0.14632559	0.09237939	0.08560879	-0.018399702	-0.13744794	-0.24385299	-0.13290392	0.30257654	0.28632545	-0.123856395	-0.10603955	0.4497703	-0.055744607	0.34809643	0.06319748	0.062029704	0.2696864	0.07124924	0.09191205	0.09531865	0.05835816	0.24483564	-0.16465086	-0.18017565	-0.035422478	0.18068944	0.05614628	-0.4221329	-0.18154258	-0.3141468	-0.07430392	-0.14579476	0.009463533	0.40879467	0.074371554	0.31153017	-0.27534607	0.14730005	-0.30458713	-0.1502744	-0.3708301	0.09246739	0.11665884	-0.11668636	-0.15752058	0.04827649	0.0987515	0.0662677	-0.031230625	0.045436725	-0.097369194	0.093834996
GS3.1_41	-0.074635565	0.02227753	0.6140719	-0.09870066	-0.09376541	-0.12681958	-0.11444963	0.122593954	0.0805305	-0.0051668347	0.01435334	0.18180212	0.12415588	0.035722706	0.122125626	-0.23822036	-0.20329112	0.103477165	-0.14993179	0.11320939	0.23394722	-0.17484735	0.1144739	-0.11483636	-0.052058097	-0.097810365	0.18503448	0.12042527	0.029553356	-0.060214493	0.16688572	-0.1852385	0.019308507	0.025955187	0.20837425	-0.17160809	-0.18050435	0.045917183	0.14870368	-0.0049412493	-0.26355958	-0.074878246	0.12366876	-0.07711496	-0.016895562	-0.19832405	-0.052753083	0.1838579	-0.07251911	-0.0059663253	0.080946736	-0.0054075946	0.045383792	-0.064438626	0.06545766	0.07858747	-0.0820966	0.10852245	-0.09434805	-0.033930365	0.04277378	0.15147223	0.008988553	-0.13383332	-0.15522122	-0.019809268	-0.005649028	-0.107096136	0.04321808	0.25651222	-0.14942808	0.17156823	-0.10021952	0.03327262	0.07717242	-0.050258033	0.09335631	0.007165591	-0.02840275	0.004077598	-0.070392914	0.021197967	0.11013791	-0.02105408	-0.074738614	-0.09056512	0.030326221	0.028283427	-0.049409237	0.06786271	0.2196086	-0.067026615	-0.08004324	0.011430787	0.07118274	-0.08480671	-0.042478874	-0.14476302	0.079225145	0.17338118	-0.172059	-0.03057199	-0.10863664	0.087366045	-0.11241422	-0.011400427	-0.08181631	-0.09153451	-0.07439403	0.101104625	-0.15114206	0.047252167	0.07453604	-0.057788536	0.19961974	-0.037402917	-0.037842784	0.07132872	-0.060735364	-0.08368875	-0.04389465	-0.21042429	-0.015161435	0.11454307	0.0012417458	0.082175806	0.19499503	0.009516419	-0.051080205	0.011102746	0.18574585	-0.19825724	-0.049991567	0.0080853	-0.0365007	0.0101996185	-0.08056841	0.06445168	0.18128935	-0.25213826	0.14036195	0.12072998	-8.2501187E-4	-0.18233629	0.116986945	-0.07115971	-0.017871277	0.15018559	-0.25278628	0.01138918	-0.1105118	-0.121996865	-0.15889823	-0.11775774	-0.025927136	-0.016136538	0.104203835	-0.06258498	-0.09735026	0.17376922	0.15002376	0.16656436	0.14041843	0.038325947	0.08976169	-0.25898367	0.21573746	-0.21420938	0.05539542	-0.006612357	0.13236256	-0.037019722	0.08900308	0.009801055	-0.07180819	-0.07470743	0.05848637	0.04568574	0.0052538295	0.02000052	0.06407172	-0.15084837	0.071957976	-0.07232549
GS3.1_120	0.15283775	0.06593879	-0.09870066	0.74079674	0.34305492	0.02149687	-0.025604798	-0.09150441	-0.061887123	0.039451156	-0.14396709	-0.010232298	-0.13877802	0.026696526	0.02174655	-0.06788885	-0.0018432351	-0.17970659	-0.0388687	-0.035504557	-0.019680336	0.19876952	0.006314015	0.006614305	0.0022556155	-0.017060375	-0.06453657	-0.03743488	-0.24292597	-0.22373816	-0.08170056	0.08594364	-0.1964062	-0.070699625	-0.004815336	0.092654325	-0.030093288	-0.04088061	-0.15381321	0.07390073	0.028563008	0.029810172	-0.11089863	0.22118357	-0.019613016	-0.034074422	0.42082655	-0.17105941	-0.19360296	-0.028662108	0.07053973	-0.13932034	-0.022691296	-0.011006874	0.15920818	-0.20187019	0.17805426	-0.14334625	0.09914563	0.14842488	-0.11822634	0.004683547	0.002069606	-0.186339	0.18919028	0.20217139	0.012103817	0.14486307	-0.052907426	0.050522655	0.16420648	-0.060362965	-0.085159786	0.0671419	-0.13050173	0.28349918	-0.1897768	-7.430668E-5	-0.16721995	-0.07898638	0.08393649	0.27726603	0.026494613	0.02922639	0.041997697	0.017789172	-0.09167717	0.3177988	0.21955398	0.019130418	-0.07320216	0.1587907	-0.021666663	-0.1273921	-0.13698149	0.06931717	0.045598473	0.11090624	-0.094392195	-0.08719781	0.056159213	-0.21367303	-0.06667638	-0.03611452	0.07655267	0.06444821	-0.22423534	0.008696316	-0.040631156	0.13207057	0.012897933	-0.11291743	-0.1566765	-0.060174596	-0.059388578	0.066938646	0.14464013	-0.16908863	0.24199039	0.047476012	0.0046138614	0.023121085	-0.024756301	0.008932504	-0.04317939	0.08633145	-0.11117147	-0.19564	0.05673812	-0.0213584	-0.03643935	0.103449896	-0.053963732	-0.048864566	-0.08959767	-0.20302603	-0.0906663	-0.0951139	-0.031452097	0.05349338	0.08060193	-0.023991296	0.0810786	0.14825447	-0.059427544	0.14391194	-0.014422729	-0.053973448	0.16044727	0.042462848	0.25212502	0.24734855	-0.1590472	8.043638E-4	-0.033839982	0.097141765	-0.008660743	0.0036031648	0.013724268	-0.18009983	-0.06189913	-0.1703227	-0.06251926	-0.080426335	-0.13891867	0.2665224	0.115579784	0.019111035	-0.23863326	0.066204	-0.05213054	0.079942144	-0.054131135	0.09441521	-0.18030798	-0.0018450117	-0.17504385	0.06345856	0.054499485	-0.027537867	-0.32009092	0.055312775	-0.060719877	0.15169115
GS3.1_65	-0.07906519	0.15743202	-0.09376541	0.34305492	1.433264	0.1798853	0.11487519	-0.18080267	-0.54308355	0.5024842	-0.070349425	0.09055127	-0.14528736	0.28605962	0.15625115	0.009509126	-0.02651844	-0.3004952	0.106084965	-0.2885239	0.15092385	0.6698603	-0.16429242	0.04105695	-0.13065124	0.49320278	0.20201638	-0.004025061	-0.43090478	-0.17920308	0.07584683	0.14397363	-0.35745177	-0.39335725	-0.03225523	0.096175216	0.13934809	-0.058272928	-0.0027129003	0.33884642	0.1542754	-0.12777884	0.0016271509	0.30374455	0.3800684	-0.3113785	0.3168478	-0.15209045	-0.37591618	0.510745	-0.026195109	-0.31106767	-0.53352904	0.00393277	0.12602802	-0.3048435	0.4950436	-0.081795454	-0.45411667	0.2687494	-0.24113822	-0.106570594	0.38222	-0.5017022	0.2777919	-0.020079065	-0.013761748	0.55319506	-0.22028933	-0.19983108	-0.094510965	-0.1298453	0.17129102	0.01870004	-0.21095632	0.07617674	-0.111469	-0.39433348	-0.10967396	-0.24406932	0.3416026	0.15248615	-0.42690638	0.38051772	0.27908093	0.1747258	-0.2839178	0.3529055	0.73390454	-0.23870577	0.06656771	-0.5234143	-0.100670554	-0.2934428	-0.3313259	-0.09711047	-6.701886E-4	0.10410016	-0.10156976	-0.107003756	0.30457988	-0.5094882	-0.33220494	0.21969698	0.1547303	0.106074244	-0.52823204	0.07557418	0.12524578	-0.03558135	-0.10644553	-0.20924336	-0.19693717	-0.25959033	-0.04548832	-0.12469082	0.42669243	-0.06291137	0.3356127	0.12899213	-0.05382833	-0.025138102	-0.4017502	-0.016468525	-0.33167008	-0.3013631	-0.13600051	-0.30158758	0.041974965	-0.46659952	-0.2515371	0.23259588	0.5050579	0.45312196	-0.32958475	-0.39786926	-0.2402353	-0.12721531	-0.38610703	-0.01918393	-0.10711829	0.46008804	0.5617724	0.4559153	-0.062397014	0.49997026	0.17309515	-0.37408042	-0.043454964	0.40688387	0.29446828	0.27693912	0.14815204	0.042213514	-0.22657847	-0.16585056	-0.3527409	-0.15902568	0.2644455	-0.115771875	0.18194899	-0.06926429	-0.17713818	0.35940573	-0.41767263	0.38228709	-0.1573482	-0.07873687	0.14870448	0.54629195	0.03604078	-0.11516186	-0.055938892	0.28481528	-0.46924213	-0.18042466	-0.3180164	-0.5057518	0.42892835	0.40261137	-0.47562778	0.17940901	-0.08098947	0.1666138
GS3.1_122	-0.091478296	0.048795503	-0.12681958	0.02149687	0.1798853	0.92223847	0.084929004	-0.07042511	-0.08982847	0.055786464	-0.14538203	0.07635632	-0.14425056	0.079076156	0.2803075	0.08357469	-0.1916746	-0.1915845	-0.01049804	-0.08805001	0.06939539	0.29518208	0.1701152	0.034212884	-0.13994877	0.38720784	0.036563024	-0.19524446	-0.10962312	-0.2276411	-0.03182567	0.27047515	-0.2102138	-0.2249587	-0.080099314	0.12885351	0.0057812845	-0.13780597	-0.08037279	-0.085076675	0.30019215	-0.14288796	0.22748132	-0.098375	0.10762446	-0.13134965	-0.0083450135	-0.18416989	-0.15259236	0.15413782	-0.0027185483	-0.2048193	-0.009239354	-0.1253816	0.07705797	0.2167488	0.08041396	-0.08656086	-0.17446725	-0.021023957	0.21412806	-0.04628534	0.038870703	-0.058498308	0.17831656	-0.25056225	-0.031949133	0.06509856	-0.24312817	-0.049951404	-0.05218325	-0.06748016	-0.08934168	0.24824882	-0.06270603	0.0026674103	-0.095878735	-0.25789633	-0.18834849	0.014476986	0.20533408	-0.03234864	-0.024040848	0.089131765	0.06498954	0.16054597	-0.068620205	0.17368877	0.25053686	-0.102537215	0.07557446	-0.0787114	-0.083095506	-0.017920189	0.39878088	-0.1528213	0.058387812	0.12422716	0.32223645	0.2386405	0.41871625	-0.039626017	-0.10269538	0.12854765	0.1257478	-0.069666594	-0.22715497	0.03402934	0.06894785	0.020681052	-0.0607232	0.24986579	-0.16513917	-0.1378664	-0.007326516	-0.14991285	0.0666478	0.24011499	-0.12161442	-0.034548055	0.012268105	0.14242516	-0.00548889	0.112659335	-0.30532628	-0.10607728	0.09873932	-0.1848224	-0.016898898	-0.18081006	0.0025407884	0.121229224	-0.028762085	-0.026308376	-0.22698362	-0.18321633	-0.16257873	-0.013745523	-0.055985063	-0.04368013	-0.031179558	0.16594528	-0.06959187	0.12898102	0.12013528	0.15008947	-0.050508942	0.10664206	-0.10767542	-0.0050490517	-0.07270996	-0.05623817	0.08584352	-0.062145095	-0.12079057	-0.1658402	-0.032918558	-0.0923133	0.1388302	0.046117604	0.0978137	-0.13357514	-0.19511478	-0.023454519	-0.025107967	0.043764826	-0.08618907	0.10411135	-0.104076155	0.09533081	0.062797785	-0.1195857	0.27133423	-0.024899146	0.072798505	-0.0660122	-0.28843927	-0.0057831025	0.14492619	-0.07644679	-0.15520258	-0.10273214	0.1262171	-0.12303763
GS3.1_4	-0.017638925	0.033000663	-0.11444963	-0.025604798	0.11487519	0.084929004	0.77566534	-0.06444153	-0.14277932	0.05116413	-0.016793568	-0.0061682714	-0.14988181	-0.024943663	-0.16451253	0.2024499	0.12364018	-0.054865118	0.07007569	-0.17604062	-0.04075416	0.3255132	-0.11391459	0.08400247	0.039247893	0.2666202	0.108153746	0.006386487	-0.09870651	-0.079205334	0.003340887	0.1796967	-0.061332334	0.007563676	-0.10794127	0.07666022	0.09694708	-0.0523929	-0.20629044	-0.047543656	0.11596436	-0.11618222	-0.17378378	0.056660082	0.16510592	-0.10251783	0.010553849	-0.108335555	0.010357214	0.071829155	-0.066342525	-0.040464625	-0.016897984	0.13214861	0.031260375	-0.18482259	0.05412015	-0.023274254	-0.09122892	0.013800834	-0.11468502	-0.012838747	0.0089656925	-0.016455412	0.22400157	-0.046222314	-0.010657978	0.10454471	-0.2214575	-0.11256284	0.19996335	0.13568065	0.1368578	0.004576263	-0.18624696	-0.0062290234	-0.028290538	-0.013495675	-0.19825622	-0.038714826	0.062011134	0.05153912	-0.22236826	-0.0060460926	0.14746161	0.06184463	-0.08150853	0.06520552	0.104597755	-0.013790872	-0.04506642	0.086034544	-0.12378798	-0.057335246	-0.20403177	-0.012321922	-0.08625106	0.32078245	-0.043564532	-0.13671519	0.1958093	-0.066020496	0.060398214	0.079070054	0.1288414	0.08565588	-0.1350008	0.12988572	0.13355401	0.07088511	0.0902597	-0.18046653	-0.01608191	-0.015195989	0.0048257825	-7.7677344E-4	0.043936055	-0.16972877	0.063080184	-0.00817135	0.048772454	0.23739828	-0.07757678	0.07026414	-0.11748299	-0.1459877	-0.06460474	-0.057190668	-0.013973882	0.02698632	-0.14043158	0.3608116	0.011876561	-0.1064101	-0.118930034	-0.10389972	-0.079342805	-0.08230775	0.08528791	0.098409235	-0.0035044206	0.061282378	-0.083065264	0.05573444	0.15422146	0.03151922	-0.0210511	-0.21715878	0.04025003	-0.006938337	0.07903748	0.030401703	0.23178113	0.017648358	-0.1396346	-0.06539617	-0.08587989	-0.038287476	0.3756207	-0.2302508	0.068441495	-0.12179671	-0.13515137	0.004010291	-0.29380012	0.1687325	-0.032297887	0.15642658	-0.16123597	0.06025249	-0.06278402	-0.057044372	-0.20197332	-0.06988426	-0.07398816	0.08327228	-0.07861386	-0.10333863	0.08186085	0.0506409	-0.05647663	-0.07278082	0.04685035	-0.00892628
GS3.1_136	-0.11820886	-0.13410889	0.122593954	-0.09150441	-0.18080267	-0.07042511	-0.06444153	0.7391291	0.11207116	-0.1370791	-0.031347994	-0.04300836	-0.006036881	-0.2590349	0.22286548	-0.19616985	-0.2507001	0.009911919	-0.25799355	0.10234997	0.08995235	-0.30903867	0.23669249	-0.21451715	-0.02679376	-0.09838594	0.14801654	0.09412832	0.18715422	-0.06250188	0.01886035	-0.025109028	0.023454208	-0.07075952	0.31430855	-0.07726567	-0.1231299	0.22795826	0.3116646	-0.17349543	0.014679177	-0.09981251	0.25348058	-0.10456475	-0.03606332	0.06978405	-0.0455247	0.045188736	-0.030393071	-0.17957439	0.16003022	0.1664833	0.3189056	-0.1967962	-0.023952745	0.00434505	-0.17199847	-0.014056347	0.09770839	-0.1369835	0.07455116	0.15397073	-0.10394872	0.09659346	-0.41495448	0.1057814	0.052874945	-0.4960903	-0.030396719	0.13745478	-0.23346275	0.075089574	-0.2270662	0.088786095	0.3413137	0.0069816425	0.09271474	0.013073678	0.103376344	0.2819295	-0.06794028	-0.06565297	0.12421923	-0.15049855	-0.23842049	-0.03961738	0.13987514	-0.23558699	-0.39194325	0.2892088	0.37126353	0.08170967	-0.022810632	0.22827113	0.04790395	0.018704984	-0.08588467	-0.041916218	0.08460741	0.1211075	0.10173739	0.018140579	0.004362064	0.051737454	-0.08600765	-0.20714813	0.13595283	0.10251107	-0.06360705	-0.08961778	-0.18589005	0.2893152	0.043515116	0.045826305	0.27295575	0.03914073	-0.08656675	0.13941549	-0.08023493	-0.27681136	-0.0059984396	-0.19639109	0.09537199	0.3280927	-0.032874264	0.18778528	0.3700377	-0.01731676	-0.1546276	0.0045475857	0.1693759	-0.0890159	-0.13737784	-0.21660404	0.09315462	-0.011253848	0.23240241	0.25261366	0.25920576	-0.16128175	0.0065973783	0.00986063	-0.18785104	-0.4201934	0.097633496	-0.28429732	0.08694729	0.06597718	-0.2538759	-0.17585194	-0.16653763	-0.10593815	-0.14009044	-0.25697625	0.15425718	0.08310528	0.22564407	-0.11520215	-0.056540933	0.33860764	0.0862879	0.14612179	0.04988896	-0.15920319	0.41778988	-0.2924706	0.066254236	-0.14886306	-0.004112209	-0.15998724	0.061798178	0.04029545	0.13163267	-0.19137372	-0.007846503	-0.011218338	-0.035947233	0.25518376	-0.05154882	-0.23382398	0.023195276	-0.22040603	0.14411677	-0.26492137
GS3.1_42	0.15337004	0.012335964	0.0805305	-0.061887123	-0.54308355	-0.08982847	-0.14277932	0.11207116	0.87858236	-0.324129	-0.01996799	-0.06846934	-0.025740292	-0.1699269	-0.16948032	0.08890535	0.020183936	0.08691545	-0.06851006	0.068385616	-0.17848143	-0.2934697	-0.0014893917	0.052207243	0.08355529	-0.33813164	-0.21552324	0.030452704	0.24612057	-0.0025884053	-0.10056168	-0.07390812	0.27213678	0.28105155	-0.1147134	-0.026374904	-0.053464253	-0.101192646	-0.16937321	-0.15993969	-0.11030453	0.10472198	-0.09875402	-0.15553997	-0.15320866	0.058487695	-0.07003416	-0.087235525	0.0893125	-0.28745395	0.057603523	0.073456936	0.32826105	0.021166647	-0.024741204	0.2903531	-0.29277033	0.009224804	0.404096	-0.07642853	0.089641795	-0.047939774	-0.29598153	0.22488989	-0.054953523	0.007853591	0.017351333	-0.12198918	0.008269159	0.12999739	0.06101162	-0.026545182	-0.09953565	-0.005954118	0.09837235	0.17055814	-0.17319924	0.34305805	0.00501979	0.016232619	-0.14058745	-0.023388699	0.34926638	-0.32337052	-0.055787828	-0.09489168	0.29842058	-0.11051082	-0.22328505	0.19596739	-0.18509446	0.29499486	0.12005621	0.03236694	0.31810728	-0.035197504	-0.07519924	-0.06611843	-0.03796532	-0.0252311	-0.28011864	0.20989344	0.19495285	-0.12880395	-0.07648176	0.024990572	0.24122171	-0.084160864	-0.11464679	0.072234996	0.0943473	0.060909584	0.10144361	0.18681654	-0.11377119	0.15495571	-0.13852407	0.06351149	-0.24863793	0.010042232	0.05201857	0.13541618	0.20868827	-0.089712486	0.25980735	0.400983	-0.092121	0.23002365	0.07268968	0.34221992	0.22673574	-0.19177312	-0.3835681	-0.21368186	0.19039854	0.36482885	-0.037197836	-0.07031574	0.32907242	0.03486196	0.17578095	-0.37727866	-0.30089086	-0.10379336	0.019187445	-0.13301429	-0.1270399	0.4495918	-0.014942718	-0.16972111	-0.15878609	-0.06589613	-0.15835565	0.06811131	0.016120305	0.1344211	0.13177645	0.17821656	-0.13897811	-0.018134048	-0.25855404	-0.16916011	0.09181015	-0.32344967	0.2634038	-0.17981723	0.006361966	0.022111472	-0.21762805	-0.2738023	-0.17851648	-0.03939239	-0.05356515	-0.122995175	0.20523047	0.083391115	0.09264429	0.4019723	-0.21404749	-0.2118689	0.32811773	-0.12288253	0.052175414	-0.18017633
GS3.1_139	-0.3566194	-0.16606791	-0.0051668347	0.039451156	0.5024842	0.055786464	0.05116413	-0.1370791	-0.324129	1.1151816	0.11073484	0.047604594	0.13878231	0.30955154	0.33732405	-0.29296422	-0.28486064	0.0048077763	0.28073856	-0.042510536	0.35880652	0.38387287	-0.09529542	-0.24608313	-0.0971392	0.5975195	0.38691163	-0.032067724	-0.60548913	0.11315202	0.04280348	0.080761805	-0.25429735	-0.4670785	0.15384045	0.18349041	0.10429089	0.24960005	0.32600656	0.28765324	0.18360487	-0.46579948	0.2536542	-0.05352329	0.10779293	-0.048599236	-0.011837651	0.5080204	-0.071874455	0.25404766	-0.08677621	-0.08067478	-0.6035915	-0.34290266	0.0435283	0.14058012	0.14985661	0.0024950386	-0.46827096	0.13647062	-0.16206749	-0.17493619	0.77730966	-0.54058766	-0.10917376	-0.091830865	-0.21982579	-0.012477322	0.07493693	-0.084312186	-0.33232778	-0.08862506	0.20958205	-0.0151234055	-0.17391439	-0.4445539	0.39929083	-0.5069183	-0.068638235	-0.049992543	0.0663825	-0.02144233	-0.1566745	0.72757703	0.08266395	0.17614342	-0.111522175	0.097847775	0.07689576	-0.14886495	0.239539	-0.5548078	-0.29559806	-0.20231144	-0.04440665	-0.040774595	0.23282105	-0.087010615	0.33454838	0.28249982	0.4090978	-0.5761565	-0.49925274	0.4093754	-0.04407433	-0.29489464	-0.44554526	-0.04544902	0.105212525	-0.41676185	-0.34267712	-0.011403989	0.09322834	-0.37053683	0.120388836	-0.076698445	0.032247294	0.2596368	0.012999636	-0.14936653	-0.08105949	-0.16712284	-0.33497903	0.32093823	-0.35620785	-0.13372618	0.285832	0.05108076	-0.249683	-0.42444134	-0.3092905	0.124890625	0.62168473	0.32571515	-0.4847697	-0.10731831	-0.27371618	0.11602368	-0.18727615	-0.3215551	-0.35598394	0.5553611	0.71190405	0.08959457	-0.001119701	0.09917543	-0.064988345	-0.3148863	-0.27934057	0.34047922	0.064226404	0.023292221	0.094429545	-0.26232222	0.09439022	-0.027888898	-0.21626087	-0.3981212	-3.946616E-4	0.40295985	0.3539817	0.29624343	-0.036789373	0.72940373	-0.5200848	-0.1425968	-0.21256033	-0.28826585	0.6361145	0.20783047	0.5131714	-0.07294304	0.3574272	0.36453053	-0.5062682	-0.10759211	-0.007037564	-0.5250604	0.06808941	0.18485333	-0.20740269	0.1462489	-0.037957706	0.22677743
