##Centered_IBS.SumPk=1514.2396562133492
##Matrix_Type=Centered_IBS
171
GS3_37	1.0431001	-0.08521003	0.38378656	0.023881646	-0.29481706	0.32436097	-0.0063042482	-0.20143348	0.11423085	0.1314997	0.5210871	0.47748718	-0.425067	-0.4885414	0.3051051	-0.117431335	-0.07558749	-0.18001026	-0.5760589	0.033322718	0.5019262	-0.20573498	0.29213315	-0.61251366	0.05925607	-0.026297554	0.58597136	0.2787562	-0.28366613	0.15097642	-0.0248453	0.25611675	-0.15537643	-0.07648095	-0.31565583	0.73272485	-0.50129265	-0.17592597	0.60774255	0.18512568	-0.08672951	-0.08584595	-0.59949046	-0.22590896	0.33335027	0.040801186	0.39101052	-0.17732157	-0.19734018	-0.23681177	0.69451696	0.26817402	-0.18775827	0.023517707	-0.630182	-0.03156172	0.13359077	-0.6086252	-0.5855927	-0.13032168	-0.27495292	0.4851358	0.060892913	0.17871462	0.36848623	-0.35932627	-0.3564079	-0.12698643	-0.09992871	-0.17347166	-0.36625656	-0.36039534	-0.5368263	0.11043565	0.7351596	-0.6836779	0.012603891	-0.60539305	0.31733233	-0.29601702	0.074534975	-0.2871674	-0.2787442	-0.36147735	0.71677196	0.7677364	0.4578124	0.44165456	-0.20213881	0.005592388	-0.6949242	0.68468446	-0.12026972	-0.319991	0.062696666	0.4977915	-0.1886122	0.06631117	0.020360528	-0.24727406	-0.46795124	0.69334704	-0.18992384	-0.3858468	-0.0019437227	-0.024029348	-0.4217581	0.4325814	0.20573865	-0.07952259	0.5276452	0.28770128	-0.21276455	-0.42500275	0.06244315	0.23378117	0.015453628	-0.019133287	-0.22693117	-0.019290086	-0.11361907	0.35936144	0.18035232	-0.006438671	0.070076056	-0.03934119	-0.10020713	0.4969884	0.10949794	-0.32765368	-0.18280852	0.02131258	0.41114956	-0.2694682	0.02843828	-0.22008662	-0.5637099	0.60673517	0.51321787	-0.21048294	-0.17260224	0.17194887	-0.11033841	-0.12682655	-0.14351185	-0.26793882	0.48575222	-0.116377406	-0.30748776	-0.03820076	0.0220323	0.7420265	-0.19104207	-0.36159694	-0.22403663	0.041680608	-0.087753795	0.02414206	-0.52357894	-0.10614472	0.22624646	-0.02758949	0.15668593	0.37138635	0.09190762	0.07242768	0.28705448	0.06410092	0.049898066	-0.29947263	0.1430199
GS3_17	-0.08521003	0.62059724	-0.20612136	-0.046527624	0.16652255	0.050192457	0.120821215	0.15414453	0.006879763	-0.14474544	0.046174776	0.0878095	0.057712596	-0.022558944	-0.10235612	-0.060805317	-0.08650213	-0.078897916	0.014332102	-0.04187584	-0.052956507	0.06472655	0.08359375	0.06260648	-0.09045639	-0.060571764	-0.13945806	-0.01403002	-0.1114855	-0.11049177	0.06437201	-0.04891189	0.0037766825	0.20782615	-0.06481234	-0.18914536	-0.031078022	0.070663586	-0.015369519	-0.010500713	-0.05411082	0.0028266672	0.14864494	0.016956989	-0.068457805	-0.14999664	-0.10709822	0.21276185	0.0680841	0.19342382	-0.23665687	-0.034119982	0.12849575	0.07572761	-0.0054716836	-0.07561358	0.0686909	0.1509672	0.010977183	-0.027353803	0.05104893	0.02423604	0.11825152	-0.14877766	-0.18453483	0.09058749	0.3297983	0.11443315	0.16196695	0.06097111	-0.040959273	0.0054239384	0.062847055	-0.0019895511	0.053335305	0.22259466	0.22928396	0.046525855	-0.3291658	0.2612833	-0.1961485	0.0334112	-0.032365568	0.030043775	-0.08589012	-0.21996067	-0.058609165	0.10866689	0.15210626	-0.14744961	-0.018540997	-0.003900422	0.004873633	-0.09834013	-0.1308477	-0.13965988	-0.040663075	-0.074688084	-0.033448156	-0.047420166	-0.02332915	-0.19943179	0.059893694	0.02553179	0.20559986	0.21992369	-0.061444856	0.06472158	0.13263984	-0.053515904	-0.10775636	-0.121415555	0.03548717	0.12993023	-0.104832046	0.014786137	-0.03865109	0.100673534	-0.11236834	0.17946216	0.077080436	-0.07457659	0.018477313	-0.072180696	-0.13313186	0.099226095	-0.09676067	0.04867475	-0.06767627	0.047878325	0.13607633	0.018710248	0.04150423	-0.09859702	0.0033399204	-0.020187952	0.16955821	-0.16592346	-0.14284047	-0.029080017	-0.092927985	0.10683678	-0.104732096	-0.013760163	-0.10279053	0.10512585	-0.14896485	0.063685596	-0.023111865	0.036939017	-0.098037094	-0.1713704	0.043862786	0.09393983	0.060822185	-0.104446	-0.087953664	0.24617182	0.057729453	0.18008812	0.05989238	0.08459121	-0.20433368	-0.04923739	0.08879389	-0.15845664	-0.17370276	-0.19790792	0.012066839	0.0015237052	-0.13070285
GS3_16	0.38378656	-0.20612136	1.1668549	0.15720409	-0.18825199	0.24545401	0.12736645	-0.08260868	0.04862565	0.1869668	0.2579279	0.40535715	-0.27584437	-0.4160716	0.33656484	-0.044661064	-0.021984601	-0.14473478	-0.45518643	0.21328914	0.17363709	-0.058305956	0.27779382	-0.3599581	-0.16636729	-0.087230325	0.33171132	0.18431133	-0.0065442477	0.13198526	-0.1915208	0.19582699	-0.08768868	-0.10569228	-0.3392294	0.35998553	-0.34591234	-0.15860108	0.49136415	0.2892514	0.07953792	0.029245688	-0.467913	-0.18028836	0.21922559	0.100775555	0.5182644	-0.06919103	-0.14940567	-0.30070996	0.3149675	0.23274209	-0.2148811	-0.13288338	-0.53017277	-0.19365118	0.06524469	-0.42057967	-0.59329754	0.0062720603	-0.3873728	0.35187253	-0.1267808	0.07442372	0.4472987	-0.2266151	-0.42253798	-0.1922346	-0.19893599	-0.16490664	-0.33093587	-0.27929989	-0.4838011	0.11529244	0.31777444	-0.5665988	-0.16299011	-0.41475934	0.5649142	-0.31403765	0.2722003	-0.10778609	-0.311907	-0.33936957	0.3530292	0.34874016	0.69487596	0.19408455	0.057726122	0.13561212	-0.49829215	0.34490693	-0.122586235	-0.230972	0.33971897	0.47118476	-0.029895997	-0.12798494	0.06585388	-0.185587	-0.45321584	0.35061508	-0.11695485	-0.3126707	-0.22420798	-0.14379188	-0.26466787	0.19210331	-0.038301453	-0.09011565	0.30533233	0.5418318	-0.13564785	-0.26672253	0.10926469	0.15119958	0.12531266	0.14095321	-0.14545621	-0.21047488	-0.18627544	0.36056593	0.3882543	-0.18754272	0.041250534	0.24021618	-0.10699747	0.49756396	0.26458332	-0.36383227	-0.069542885	0.105511025	0.6001502	-0.31277817	0.16884826	-0.17641455	-0.50577164	0.30584	0.4347884	-0.117270246	-0.10475133	0.07597229	-0.07041454	-0.040242147	-0.18661696	-0.2674469	0.5904109	-0.17367226	-0.14445746	-0.12676431	0.04893946	0.32236958	-0.043410268	-0.41704658	-0.29672658	0.20007527	-0.04251499	-0.2390066	-0.64594334	-0.2155746	0.16283177	0.2233082	0.16071981	0.54561967	-0.006327566	0.30578378	-0.01058934	0.07339201	0.18413632	-0.18296635	-0.03399083
GS3_13	0.023881646	-0.046527624	0.15720409	0.73608696	-0.11328423	-0.2082115	0.124191724	-0.015663205	-0.15463385	-0.25464016	-0.23420557	0.1358094	0.43121773	-0.003941858	-0.11054999	0.012289266	-0.07411007	-0.19692749	-0.0063204984	0.034033243	-0.25399834	0.12233786	-0.15003435	0.20978563	-0.18764353	-0.08338875	0.07180791	-0.21590391	0.13204364	0.1347274	-0.18203734	-0.080034114	-0.1414637	-0.08224518	0.18796457	0.10943519	-0.083908744	-0.12256542	-0.027180173	-0.28516805	-0.031993248	-0.075058416	-0.019060623	-0.12497743	-0.059893113	0.15899743	0.27240494	0.06954465	-0.062043216	-0.06649399	-0.017852467	0.028152233	-0.10905109	0.035705008	0.26971874	-0.13898742	0.01283314	0.18060783	-0.09296375	0.15307981	-0.2752995	0.18973532	-0.010837211	0.0036843286	-0.015174126	0.50758857	-0.2309283	-0.17033783	-0.2762454	-0.09225196	0.2031316	-0.2572061	0.048226528	-0.32381707	-0.005854679	-0.16592205	-0.056592975	0.022457838	0.20378228	-0.24112263	0.27248585	0.15886477	0.1915532	0.27193737	-0.021080596	0.10590786	0.107286595	-0.17235422	-0.0037943781	0.3531932	-0.21476491	-0.0063956454	0.042979706	0.43205893	0.17537129	0.21131264	-0.016605766	-0.06493642	0.4444457	-0.031563066	-0.09806565	-0.039450534	0.08825768	0.59231603	0.051866703	0.0060099293	0.23329426	-0.1579022	0.19362946	-0.19620314	-0.03303636	-0.108179614	-0.12768859	0.06286327	0.07721551	-0.15157576	0.38651437	-0.3558716	-0.12198114	-0.11192022	-0.0772195	-0.07146117	-0.05993639	-0.17937024	0.027664814	-0.28797176	-0.1576454	0.08797857	0.12790552	0.20888269	0.3488876	0.4491477	0.19108458	0.07506191	0.2549221	0.17105664	0.16119362	-0.045733538	-0.06859163	-0.005750308	-0.20783201	-0.2586349	-0.1508139	0.11731618	-0.059866108	-0.27809933	0.05030376	-0.22191185	-0.17071103	-0.14726903	-0.009640573	0.021299506	-0.41590327	-0.1413336	-0.18129876	0.14343469	-0.19934052	0.10664544	-0.18360056	0.02578772	-0.3433092	-0.2589644	0.10766601	0.16587277	-0.45269087	0.12930204	0.13064912	0.0335732	0.09518465	0.0076074777	0.22256257
GS3_34	-0.29481706	0.16652255	-0.18825199	-0.11328423	1.144638	-0.029914314	-0.20216103	0.41451174	-0.061642714	-0.034964286	-0.04742957	-0.32335162	-0.01760234	0.25590378	-0.048517317	0.11991381	0.22438428	0.0071887244	0.14597748	0.0090855835	-0.09990652	0.09204755	0.1660244	0.26595846	0.058766045	0.12975894	-0.44375303	-0.04489308	0.06566028	-0.20696919	0.1260992	0.07658198	0.06930989	0.14144358	-0.1864867	-0.47032824	0.21284826	0.13742648	-0.22341587	-0.08878035	0.16216137	0.022187043	0.11860522	0.16776265	-0.23906422	-0.28479147	-0.23523815	0.39992502	0.20360109	0.3675788	-0.48354194	-0.37250885	0.11531762	0.1444427	0.1788885	0.12762286	-0.2879772	0.22504519	0.22970454	0.100371346	0.3775304	-0.30097437	0.17954035	-0.28683537	-0.31479922	-0.06536733	0.4887197	0.14298795	-0.0125362575	0.02449588	-0.10373511	0.42692465	0.1962724	-0.021105068	-0.36248946	0.5266316	0.16394675	0.15657109	-0.1474664	0.557921	-0.15833902	0.13724661	-0.0641312	-0.09182414	-0.41633686	-0.4199403	-0.22756845	0.033760075	0.17787297	-0.109118335	0.45703235	-0.51131475	0.13374135	-0.15714166	-0.27258304	-0.17642248	0.097651005	-4.6701735E-4	-0.22791182	0.11334423	0.14786318	-0.43283066	0.17743355	-0.09671558	0.20187879	0.18589191	-0.17474614	-0.074469045	-0.12371354	0.09441838	-0.40174374	0.048995815	0.15365334	0.0127353845	-0.37114868	0.06859682	-0.10884236	0.49461615	0.025105355	0.1369635	0.089890786	-0.29919612	-0.039331365	0.02513878	-0.21019241	0.46863678	-0.12044877	-0.32963032	-0.26986006	-0.15637463	0.20308937	-0.120202914	-0.12241247	-0.12586924	-0.006825774	-0.16221124	0.3403196	-0.4661794	-0.41333067	0.11790457	-0.08738918	0.096377075	0.06440218	0.3101611	0.049597837	0.48640072	-0.45154506	0.048392355	0.04694006	0.16076185	-0.25704938	-0.4590364	0.49054867	0.2742032	0.10497833	-0.27352244	0.17281036	0.22000223	0.14567791	0.09398417	0.039498657	0.4130523	-0.36163345	-0.25469574	0.22404322	-0.20516115	-0.26889285	-0.25493926	-0.25684574	0.06690895	-0.2523438
GS3_81	0.32436097	0.050192457	0.24545401	-0.2082115	-0.029914314	1.1365802	-0.012688731	-0.08484922	0.15099561	0.48905253	0.45233014	0.26275933	-0.48354492	-0.44505277	0.46277153	-0.1361813	-0.10067791	-0.21326888	-0.34456646	-0.06026693	0.40483394	-0.18620569	0.39789897	-0.40626946	-0.14024109	0.0434586	0.22568426	0.22298308	-0.008778164	0.0028101392	-0.17371614	0.26181006	-0.12532407	0.07526289	-0.7844604	0.33821625	-0.39718586	0.08560097	0.5587051	0.36727118	0.04840533	-0.06656233	-0.61702067	-0.14988919	0.19079861	-0.12813559	0.17574956	-0.068387456	0.008978545	0.09692003	0.26513392	0.16881798	0.04109353	-0.041055422	-0.5143259	-0.23629117	0.11032587	-0.4693235	-0.6673252	-0.13085487	-0.033088844	0.34928405	-0.03353609	0.004746662	0.32752234	-0.61415523	0.19995497	-8.89762E-5	0.26727295	-0.035414383	-0.377298	0.16183713	-0.29413414	0.4053727	0.58325326	-0.37588412	0.14403965	-0.2524218	0.14478005	0.10685656	-0.11773788	-0.09381936	-0.44284338	-0.47089228	0.43174675	0.17244565	0.26873466	0.5141764	-0.031544775	-0.16563185	-0.4499677	0.40986645	0.034894433	-0.5732404	-0.06498762	0.1973578	0.17255959	-0.17887786	-0.2273139	-0.046705227	-0.39389718	0.15444624	-0.10227088	-0.6222516	0.17808858	0.07518273	-0.30938232	0.49692023	0.021939643	-0.1154097	0.3244364	0.41194153	0.040153317	-0.54415464	-0.41222098	0.2964044	-0.19838786	0.4092694	-0.20863876	0.24806173	-0.0100647425	0.2849729	0.38256213	-0.02387193	-0.13655128	0.38311803	-0.099096395	0.25895244	0.018978624	-0.56375796	-0.10779006	-0.20039442	0.39084855	-0.44092196	-0.034071196	-0.5284447	-0.55558443	0.3075289	0.11763739	0.018423678	-0.28885332	0.3466272	0.013791938	-0.043714743	0.017043404	0.06288917	0.3246998	0.038344786	-0.09397543	-0.10218619	-0.17802395	0.2163342	0.20804484	-0.0027002573	-0.14754711	-0.061409384	-0.0052223103	0.04640836	-0.60599446	0.064491175	0.44123787	0.33059478	-0.070355274	0.12422675	0.8368068	-0.1350991	-0.25774127	-0.25051245	-0.08522567	0.042644292	-0.25012693
GS3_168	-0.0063042482	0.120821215	0.12736645	0.124191724	-0.20216103	-0.012688731	0.8496997	0.11011543	-0.16930509	-0.09327692	-0.07056143	0.04376296	0.29478657	-0.007222175	0.09266141	-0.050040066	-0.16702005	-0.1888155	-0.044539187	-0.01421219	-0.28407484	-0.012831815	0.029091079	-0.03731208	-0.21389255	0.004079886	-0.09221868	-0.20359963	-0.029642763	0.15347524	-0.21606337	0.04200886	0.011598449	-0.06784385	0.0036833764	-0.076605126	0.0850032	0.26929966	0.15730715	-0.2388131	-0.17108327	-0.20940337	-0.032648668	0.008248937	-0.04597	0.23591805	0.03308683	0.10800124	0.2480915	-0.30535623	-0.12917334	0.14526065	0.27010605	-0.077633254	-0.026301228	-0.27627808	0.043559376	0.053087346	-0.15371864	0.11866553	-0.3492999	0.070842	-0.16884033	0.0044769417	0.1185035	0.30606887	-0.20059799	0.013650626	-0.17559248	0.018980702	0.007609182	-0.34045225	-0.06788687	-0.046362076	0.040174674	-0.14127749	-0.018894197	-0.048423626	-0.057517935	-0.053367823	0.052846104	-0.06815449	0.28888264	0.15810166	-0.13452981	-0.11603624	0.12118066	-0.20429264	0.11639038	0.1642931	-0.08153306	0.015076331	-0.06326009	0.034530398	0.06272499	0.07701401	-0.051389422	-0.18607302	0.15018685	0.080569446	0.025243837	-0.10053154	-0.06874641	0.20788069	-0.074827485	-0.09521784	0.09852862	-0.0019392549	0.14518294	0.018932218	0.057621785	-0.22182152	0.09649665	0.35593832	0.06161217	-0.18673936	0.25375083	-0.048954677	-0.24642581	-0.015414287	0.109060526	0.19581637	0.035467036	-0.171088	0.0067038476	-0.064537965	-0.16497548	0.16351657	0.064463235	0.18867423	0.059439734	0.24484845	0.22915676	0.14654854	0.3666672	0.24091473	0.036845643	-0.027823843	-0.03136806	0.10179377	-0.11493814	-0.046521977	-0.10987373	-0.04981358	-0.1331053	0.027235247	0.15258376	-0.10944433	-0.07664976	-0.060969807	0.077521496	-0.06543192	-0.28158087	-0.22563952	-0.0816183	0.35607356	-0.10566857	0.012022066	-0.15553315	-0.083579555	0.03918315	-0.055803623	0.07059119	0.08424893	-0.38901722	0.046004593	-0.06966641	0.028791713	0.12947531	0.022714846	-0.0069723995
GS3_176	-0.20143348	0.15414453	-0.08260868	-0.015663205	0.41451174	-0.08484922	0.11011543	0.80712545	-0.11350075	-0.16605172	-0.0731974	-0.20201914	0.24200806	0.035547987	-0.15454568	0.08650209	0.11239796	-0.10716817	0.13292424	-0.0059443326	-0.20953566	-0.059426792	0.07975902	0.22652146	-0.020946957	-0.032129265	-0.34333286	-0.17846261	-0.024611348	-0.047759384	0.005571373	-0.019268442	-0.045653854	0.031245999	0.044269986	-0.39095685	0.057876214	0.10150871	-0.036590055	-0.09649445	-0.030616568	-0.11777959	0.07452531	0.19355704	-0.18185243	-0.15540603	0.0135673	0.4183489	0.1181921	-0.02189478	-0.27936646	-0.15378712	0.21139228	0.06857406	0.15839858	-0.029135695	-0.14890473	0.15256692	-0.023704415	0.043702267	0.117065996	-0.24515973	0.06508779	-0.12930176	-0.28606585	0.10002408	0.30464068	0.2037357	-0.028733587	0.07194264	0.13589077	0.17252323	0.0753048	-0.046206653	-0.18849818	0.25985605	0.06764501	-0.001739539	0.04243495	0.22712432	-0.15071213	0.07529468	0.053524494	0.14359942	-0.28172362	-0.34646466	0.118014865	-0.047282264	0.17662911	0.13803402	0.095315024	-0.29286128	0.0392678	0.019077925	-0.19733298	-0.002500695	0.07710519	-0.18023379	-0.04929208	0.07346452	0.016768105	-0.26324353	0.059576605	0.037266	0.07898196	0.069386385	-0.0840927	-0.08178802	-0.058067836	-0.06724679	-0.23394744	-0.017855274	-0.118251935	0.3012555	-0.16213623	0.061791267	0.0018515761	0.21324013	-0.10924781	0.058884505	0.14161235	-0.17206068	-0.065721564	-0.07756166	0.011870192	0.18025121	-0.23458084	0.05653404	-0.07965313	0.11451905	0.057015464	-0.020840859	0.09066887	-0.021795398	0.2356921	-0.122070596	0.24718189	-0.35999236	-0.17369404	-0.13107838	0.03315486	0.036621995	-0.01759682	0.20433927	0.10768515	0.23604877	-0.1832982	-0.07258036	-0.038854033	0.106332816	-0.1315067	-0.307592	0.18124853	0.0013465615	0.019006832	-0.065492675	0.043753184	0.09274489	0.07109448	0.038706623	0.026014522	0.1667796	-0.17599906	0.01907364	0.02015307	-0.056009173	-0.084887356	-0.16947988	-0.024563296	0.036786016	-0.11120298
GS3_40	0.11423085	0.006879763	0.04862565	-0.15463385	-0.061642714	0.15099561	-0.16930509	-0.11350075	0.7956244	0.36546454	0.26094624	0.19669703	-0.44003707	-0.3874809	0.20710203	-0.01334737	-0.07597657	0.12468567	-0.26431242	-0.081643015	0.31306523	-0.0076792417	0.22979803	-0.31629264	0.05351405	-0.07192271	0.18946736	0.3462697	-0.030237958	-0.20052955	-0.076774254	0.2612562	-0.032379597	-0.080643505	-0.27411264	0.18102598	-0.3836972	-0.026522636	-0.014826274	0.37194422	0.010236238	0.07423975	-0.108068675	0.015982533	0.2915247	-0.1522527	0.11918666	-0.035548065	-0.018906072	0.04655756	0.2199849	0.1661099	-0.063323	-0.056585602	-0.28977045	0.17197841	-0.1572903	-0.27396727	-0.15782437	-0.060932193	0.07927848	0.12479392	-0.09158488	-0.082979366	0.22873314	-0.45368674	0.09573766	-0.0380165	-0.026763564	0.13904445	-0.47676674	0.14280593	-0.26113516	0.49444366	0.09871106	-0.1696765	-0.11670034	-0.264888	0.022577317	0.09385918	-0.16074595	0.02615408	-0.47397092	-0.4101397	0.16741194	0.21796091	0.13882872	0.27196005	0.020022038	-0.19393532	-0.24196984	0.13550968	-0.02793252	-0.3892201	-0.103804134	0.04843941	0.025248284	0.03617975	-0.15748787	-0.034915846	-0.35061586	0.1848836	-0.028479569	-0.41885513	-0.06653972	-0.072112046	-0.42008185	0.20352003	-0.22516191	-0.026183031	0.32815525	0.24785636	0.042995535	-0.41674453	0.0718797	0.24779297	-0.24598938	0.3672204	0.21459644	-0.04231176	-0.038092956	0.3220339	0.3406039	0.28839135	-0.08796933	0.31163362	0.061196934	0.19158034	-0.09721978	-0.32347226	-0.037064884	-0.22470443	0.12590046	-0.4908541	-0.22445057	-0.45170027	-0.34456155	0.3009069	0.22063619	-0.07061008	0.19500242	0.3884345	-0.07055817	-0.11504068	0.02303521	-0.003995074	0.13177297	-0.036341503	0.21892594	0.033158395	0.03688831	0.21881409	0.18438564	0.17761551	0.22111936	-0.15043667	-0.16439147	-0.07037688	-0.14787643	-0.08511246	0.3965694	0.28926757	-0.12405957	0.13891254	0.3875654	-0.11600446	-0.052693702	0.018312164	-0.15243182	-0.11427149	-0.13700323
GS3_175	0.1314997	-0.14474544	0.1869668	-0.25464016	-0.034964286	0.48905253	-0.09327692	-0.16605172	0.36546454	1.063158	0.30035418	0.046952188	-0.56119394	-0.37195504	0.63477755	-0.023902219	-0.03676163	0.026382327	-0.43913275	-0.20224136	0.39563528	-0.14018528	0.36062634	-0.50209945	-0.050972033	0.0018159696	0.22125499	0.32433313	-0.0852745	-0.18270905	-0.113706544	0.40052	0.046799082	-0.12080195	-0.64703727	0.29603034	-0.37012544	0.15472503	0.20641507	0.32697135	-0.06862166	-0.062981255	-0.4023339	0.04279668	0.2963165	-0.026763821	0.104819685	-0.17027952	0.18286796	0.06782173	0.31518653	0.27824977	0.10472328	-0.11244058	-0.46251985	0.059833176	-0.2966105	-0.5309837	-0.41584995	-0.13104622	0.121688485	0.14406955	-0.13190868	-0.08701171	0.6374856	-0.63381237	0.13810638	0.021052023	-0.051449966	0.13132833	-0.7334914	0.105371244	-0.4683415	0.7557514	0.16609652	-0.19841908	-0.13324392	-0.41090542	0.17369239	0.23776802	-0.17767702	-0.19096103	-0.54276884	-0.66069686	0.1776681	0.22474843	0.15829344	0.29077655	0.06388445	-0.26418588	-0.19598612	0.17708218	-0.03372832	-0.6422493	-0.17212592	0.09289499	0.064349666	-0.03692134	-0.2835397	0.13901068	-0.32309547	0.21642162	-0.1851995	-0.6286304	-0.096112646	-0.105789006	-0.6029606	0.3233841	-0.24541599	0.04287814	0.47484258	0.3688701	0.28298673	-0.6734228	-0.17787106	0.4363604	-0.30278307	0.54520386	0.30346128	-0.021107294	0.106623866	0.49861443	0.43814644	0.26809344	-0.04503995	0.45029125	0.22761525	0.106154956	-0.221804	-0.653841	-0.12230949	-0.33948904	0.26016742	-0.5240394	-0.11345748	-0.48234114	-0.53788537	0.347634	0.20295778	0.13759129	-0.018723471	0.63392204	0.09046242	-0.04234707	0.014649646	0.21906692	0.24395163	0.007059469	0.28714937	0.012111284	-0.13944827	0.22842807	0.47628912	0.054091882	0.24383014	-0.026677923	0.048915256	-0.1608481	-0.46323213	-0.07150092	0.63150716	0.38881078	-0.125419	0.06154657	0.5591089	-0.21594925	-0.2723244	0.06943117	-0.23966458	-0.1418289	-0.16990669
