##Centered_IBS.SumPk=63.91029892137546
##Matrix_Type=Centered_IBS
155
GS1_1	1.0635804	0.026126891	-0.21913955	-0.109377004	0.04184105	-0.35637423	-0.44929162	0.080335	-0.16943103	-0.39710313	0.2654461	-0.29341167	-0.34415382	0.091101535	-0.48483047	0.37590504	0.49650177	0.6856984	0.33416915	-0.0037381814	0.3156699	-0.47434533	-0.11025753	-0.24624471	0.0640142	0.002955193	-0.0358088	0.0600643	0.06677141	-0.24070564	-0.24910995	0.0340663	-0.013897397	0.11105676	-0.009877885	-0.0326707	-0.36212593	0.28272897	0.015787855	0.0017366302	0.085513435	0.33847803	0.054647397	0.10974364	0.5577928	0.53716075	-0.21113454	-0.16613214	-0.11581999	-0.20043536	-0.21197346	-0.09427696	-0.3981676	-0.3927726	-0.057915963	-0.1900908	-0.21749964	-0.122648224	0.052099355	-0.30290863	-0.2667097	0.13807906	-0.1701882	0.48242778	0.079078145	0.038487084	-0.0049311304	-0.10874538	0.4026082	0.35555205	0.13761774	0.54804665	0.08595199	-0.55289996	0.016620375	0.048155375	-0.09556323	-0.15886141	-0.4025601	-0.16411239	0.028224964	0.01881436	-0.020272555	-0.266045	-0.21219794	0.06449492	-0.37380546	0.084761314	-0.4792603	-0.061586794	0.32590798	-0.038843133	-0.016794475	0.14015983	0.345347	-0.29424584	-0.14520998	-0.22191446	0.07117779	0.6148016	0.21275277	-0.0041474574	0.084929496	0.04141064	-0.09927861	0.004985554	0.2308649	0.32762662	-0.0043375487	-0.16035676	-0.058676124	0.3361701	-0.15966445	-0.075704284	-0.1601881	-0.5034518	-0.1098615	0.2259221	0.21057051	0.5367243	-0.281634	-0.13227463	0.27675533	-0.007275135	0.25783598	0.03417163	-0.42766	-0.069346115	-0.018278163	-0.46615762	0.060542896	-0.37549132	0.07165357	0.45996234	0.02264144	0.30015635	-0.45889783	0.30557123	-0.060406193	-0.35652173	-0.02395283	-0.101531744	-0.08150319	0.43760043	0.101079784	0.18179677	-0.23458417	-0.16271442	0.122891754	0.15415062	-0.20813054	0.5232945	-0.08579304	0.3650646	0.16180274
GS1_10	0.026126891	0.90187055	-0.2598317	-0.061051887	0.1172926	-0.08732365	-0.055837713	-0.03447877	0.024611244	-0.16666149	-0.14955218	-0.15552524	0.048444618	-0.13249752	0.23114643	-0.10411265	-0.032994293	0.09366751	0.29928368	0.10883259	0.06337053	-0.3262368	0.28914478	0.08809167	-0.2655452	-0.15239872	-0.10969549	0.26469728	0.256304	-0.099830315	-0.34937894	-0.016607398	0.031030785	0.19842856	0.006232602	0.10099711	0.028070524	0.07733806	-0.02262693	0.0789835	-0.12556121	0.04002102	0.079955034	0.043515246	0.023607537	-0.24029222	0.14921929	-0.16767313	-0.031045783	0.029467788	-0.08668939	0.13671102	0.09088855	-0.3377974	-0.04703403	0.30923918	0.23440263	0.026565228	0.0644773	0.3170452	-0.4656599	-0.11668923	0.29800838	-0.11547586	0.10321109	0.17567465	-0.13020492	0.04480557	0.23690258	-0.15632203	0.21811764	-0.03927018	0.0712385	-0.11648885	-0.10750074	-0.050820675	-0.1605973	0.1320194	0.3317734	-0.02821038	-0.08469302	-0.11627957	-0.10817977	-0.17831652	0.096155405	-0.19768257	-0.017668044	-0.05484937	-0.24345066	-0.057003494	-0.095178	0.09743625	-0.23853977	-0.09010218	0.25722057	-0.33680168	0.02177113	0.26305044	-8.0499746E-4	0.13517104	0.14439742	0.05739798	-0.1779568	-0.065760694	-0.17583308	0.008482674	0.010615396	0.16882157	0.055143364	-0.025857905	-0.06520145	-0.031151395	-0.052635763	-0.044162557	0.043591734	-0.10450827	0.010505736	0.19201188	0.050021816	-0.04997857	0.013577401	-0.26072377	0.271118	0.068344	0.1579123	0.05698229	-0.11757866	-0.3062112	0.0078103524	-0.06337914	0.13589329	-0.20206797	0.005851115	-0.013368786	0.29764464	0.30148557	-0.16187863	-0.20426583	-0.08517176	-0.18112873	0.13082694	-0.028967457	-0.09971739	0.1726778	-0.27283928	-0.15618102	-0.1275542	-0.07245816	0.12170204	0.080847	0.097451985	0.3326423	-0.1116367	-0.042151794	-0.12999637
GS1_100	-0.21913955	-0.2598317	1.2945285	-0.0667727	-0.015306436	0.27539727	0.13149622	0.18311352	-0.20054711	0.23305045	-0.10169894	0.39748353	0.2448093	-0.14133465	0.105025604	-0.18474641	0.13340116	-0.16292349	-0.79534984	0.02892987	-0.6311968	0.17966324	-0.26226512	-0.16911693	0.37209976	0.12251794	0.16860297	-0.06604805	0.14173898	0.36543483	0.51327723	-0.018875096	0.053720254	-0.11774333	0.30145255	-0.32942155	0.21073963	-0.63774174	-0.20571114	0.035667285	-0.06663319	-0.14761394	-0.1651163	-0.22091506	-0.04640374	-0.311745	-0.06757328	0.68600374	-0.07843	0.27423665	0.2574623	-0.10239146	0.30029988	0.45461404	0.29331923	-0.10780942	0.26181725	0.28285882	0.27824157	0.0066263652	0.37196207	-0.34619492	0.07507213	-0.242919	-0.15588567	-0.045371495	-0.107879624	-0.18985926	-0.26096877	0.028884165	-0.04297613	-0.11008447	0.12559967	0.4221186	0.08259534	0.03485194	0.1154537	0.097396344	0.15308483	-0.033624556	-0.24423859	-0.18665378	-0.1363229	0.23502415	-0.14597216	-0.21391466	0.085564785	0.34029114	0.42226678	0.23162343	-0.30964833	0.15089758	0.025851976	-0.43235427	-0.3272674	0.25326386	0.0687534	-0.115032785	-0.14826132	-0.23175348	-0.56276715	-0.27506676	0.0057215043	0.38544336	0.055623632	-0.15186584	-0.15829079	-0.36472076	-0.0022461007	0.28216285	-0.17629948	-0.116453476	0.25266746	0.2780775	0.14112775	0.21717298	-0.13892372	-0.36650744	-0.44732326	-0.56193197	-0.12743014	0.04676212	-0.22677824	0.1130171	-0.41280076	-0.1821202	0.28668463	0.79649425	-0.15740483	0.25898558	0.08488901	0.24093118	-0.067185275	-0.44377884	-0.07268342	-0.39733675	0.21288672	-0.178507	-0.24666478	0.40471184	-0.116545245	0.201338	0.0558065	-0.4746584	0.12839887	-0.1457356	0.5888827	0.47354397	0.03038559	-0.21025324	0.26559776	-0.5761131	-0.040727023	-0.28560165	-0.103192315
GS1_101	-0.109377004	-0.061051887	-0.0667727	0.7264992	0.0925256	-0.03727198	-0.12293219	0.13145119	-0.03012739	0.042059526	-0.0029344636	0.16887432	-0.01613825	-0.030477544	-0.028324524	0.32194752	-0.012142789	-0.11725117	-0.035798974	0.08605686	0.13513066	-0.053712107	0.27480108	-0.11716599	-0.07418899	-0.1372512	-0.05410368	-0.27774072	0.23314852	0.038303416	0.17947133	-0.26175374	0.0736589	-0.012651699	-0.07664013	-0.23075826	-0.047441483	0.0085640345	-0.18528251	0.03296801	-0.120649636	0.091695376	0.06387727	0.07894557	-0.0011594658	0.33772132	0.1524697	-0.08584543	0.08118027	-0.10643927	-0.08560116	0.09629709	-0.05479781	-0.3015882	0.19126295	-0.15531923	-0.012355244	-0.13865404	0.30438587	-0.2546818	0.11798396	0.21842317	-0.40251046	-0.3606222	-0.01675979	0.06650996	0.04843819	0.14619857	0.08458164	0.03635643	-0.21928598	0.041235242	-0.020372301	0.12016095	0.16392027	-0.33371475	0.28110984	-0.07131829	-0.17763935	0.041908164	-0.280254	-0.19792432	0.028172376	-0.43646523	0.024447601	0.28877217	-0.089375846	0.11953763	-0.12164381	0.010562575	-7.358528E-4	-0.019890064	-0.058574434	-0.025870604	-0.016368799	0.05876138	0.09573616	-0.046067	0.21909033	0.20296332	-0.024607576	-0.28324148	-0.24935094	0.15821165	-0.12390689	0.2154858	-0.051273536	-0.21336801	-0.21997453	-0.01639726	0.13575265	0.0951432	-0.28139743	-0.22833268	-0.26732522	-0.053974424	-0.14104825	-0.11439993	0.120747924	-0.11029552	0.051234063	0.2702617	0.17113274	0.27695867	0.0392637	0.016568327	0.09074675	0.071585916	-0.018278938	-0.04523334	0.10833271	0.0142571	-0.15973827	-0.09778973	0.069467545	0.10166851	-0.14405176	0.064347915	-0.06355608	-0.01920455	0.024510095	0.25920412	0.2823358	-0.0069469986	-0.05272237	0.4093793	2.1247404E-4	-0.11280255	-0.044782247	0.20580009	-0.19331284	-0.31639042	-0.029336372	0.44810763	0.035933565
GS1_102	0.04184105	0.1172926	-0.015306436	0.0925256	0.9606573	-0.043784317	-0.14667551	-0.064408354	0.3060087	-0.1088195	-0.056871645	0.25087905	-0.17474638	0.08660151	-0.14594944	-0.061675213	-0.2236493	-0.06275983	0.16138932	0.2501567	0.04261743	-0.046161585	0.269645	-0.08536571	-0.1918139	-0.18621896	-0.0794187	-0.14490685	0.20940518	-0.15622582	0.23774679	-0.06644003	0.09553904	0.54008377	-0.038979955	-0.23048025	-0.118125595	-0.2342363	-0.25596663	0.019544682	-0.007739268	0.029131636	0.27706215	0.24452624	-0.19701904	0.19036336	0.23825489	0.21899676	-0.28855702	0.08887444	-0.12631047	-0.083915554	0.1405159	-0.3409785	0.0423442	0.15805006	0.4489563	-0.10040932	-0.12617767	0.19262406	-0.09358032	-0.11825876	0.011860293	-0.274837	0.16290699	0.026471829	0.11857645	-0.19048338	0.189987	0.059553895	0.1512078	-0.10768355	-0.012821771	-0.09134554	-0.13630849	-0.24996799	-0.008631312	-0.13038309	-0.102916725	-0.03974446	0.19681238	-0.2109403	0.13938352	-0.14726993	-0.17141198	0.02164484	0.12115902	0.033206586	-0.30185646	-0.19752552	-0.1456139	0.01895432	-0.45490372	-0.44078717	-0.054789998	0.032663953	0.09708753	0.1492467	0.2082392	-0.13371858	0.074792616	-0.2443971	-0.054350935	0.024939792	-0.32951584	0.23868327	0.18646634	0.044611745	-0.11854243	-0.36872607	0.036249675	0.16584027	-0.0704368	0.124009155	-0.15748131	0.063104615	-0.19608544	0.002679118	0.1595923	0.351016	0.3697778	0.18542066	-0.04983683	0.06545217	-0.10965507	-0.054115772	-0.058172014	-0.10862673	-0.32366705	-0.114711106	0.031206312	0.14434777	0.19204475	0.019289313	0.3586628	0.26568836	-0.18807942	-0.36511374	-0.3871615	-0.011095204	-0.19136252	7.568544E-4	0.2742394	0.21966055	-0.045171853	0.16657889	0.19692625	0.17264059	-0.06178712	-0.12269047	-0.43611318	0.08233334	-0.12009836	-0.013749763	0.41901043
GS1_103	-0.35637423	-0.08732365	0.27539727	-0.03727198	-0.043784317	1.4076419	0.54014784	0.00903447	-0.40140307	0.36261478	-0.19602372	0.44564384	0.37858304	-0.08360569	-0.013729172	-0.6465045	-0.16762571	-0.7822471	-0.33334562	0.07880453	-0.27722028	0.3896612	-0.38497317	-0.17155199	-0.1953341	0.16185914	0.3214181	0.15821986	-0.0687718	0.08392279	0.29240665	-0.09387141	0.010463418	-0.091362916	0.20895109	0.04233943	0.21532653	-0.5480167	0.05973256	-0.11334368	-0.14179613	-0.26036355	-0.06300418	-0.14901787	-0.5036765	-0.3552263	0.01968931	0.06855109	0.10634868	0.6592087	0.15289862	0.027953474	0.1610845	0.5314363	-0.28891006	0.21588472	0.27739295	0.28521693	-0.05256516	0.4317467	0.46852726	-0.18907106	0.3868491	-0.4136962	0.10503327	0.07917971	-0.1762971	-0.24085061	-0.4616982	-0.41806713	-0.3420448	-0.067853905	0.02149447	0.33324432	0.033485793	-0.21174371	0.04632416	0.38642603	-0.06314991	0.18619205	-0.088240154	0.0933821	-0.02732426	0.26574355	0.019793626	-0.0075445436	0.34990847	-0.1900411	0.1972246	0.265636	-0.19020602	-0.15099105	0.05303096	-0.4316457	-0.09169523	0.11921753	-0.07387033	0.2589004	-0.22479603	-0.15679489	-0.36727622	0.0091459025	-0.036577456	-0.29304096	-0.058734827	-0.19488649	-0.18458699	-0.119748004	-0.0223203	0.11403742	-0.04280793	-0.2040644	0.1338398	-0.005206401	0.062390298	0.46314573	0.3706465	0.18986228	-0.41797075	-0.57862365	-0.10741263	-0.21134591	-0.25812894	0.044343006	-0.19914933	-0.28410575	0.5349716	0.14095484	0.3293134	0.03134492	-0.10107946	0.3774833	0.07794478	-0.26166385	-0.12943009	-0.38163614	0.33239096	-0.3728256	0.15806408	0.48356375	-0.088679716	0.028280122	-0.035676856	-0.24057122	0.1877944	-0.015283822	0.12309434	0.0670743	0.1796618	-0.24652857	0.46886712	-0.31417713	0.13526952	-0.44358993	0.25033662
GS1_104	-0.44929162	-0.055837713	0.13149622	-0.12293219	-0.14667551	0.54014784	1.0481324	0.0017786126	0.080677025	0.38990325	-0.23919751	0.2133868	0.3406051	-0.15888563	0.34270462	-0.5379043	-0.32005903	-0.7262055	-0.4211933	-0.09543152	-0.41623434	0.31493604	0.018585859	0.111658074	-0.023135955	-0.06770112	0.20382164	0.09962476	-0.20323429	0.13648157	0.22075182	-0.06770371	-0.03358223	-0.16951679	0.3128108	0.027106168	0.38593134	-0.3883709	0.16635332	-0.045895148	0.013943162	-0.23835203	-0.38803455	-0.46343058	-0.41951436	-0.43446127	0.00454438	0.0780272	-0.051871024	0.39589286	0.35270625	-0.017728575	0.10953017	0.50507313	-0.16450417	0.3176184	0.26150122	0.27671278	-0.22597946	0.394701	0.18956608	-0.45651093	0.49099493	-0.21806858	0.12569289	0.29560018	-0.14775594	-0.14605406	-0.4851983	-0.5878904	-0.26467532	-0.39195737	-0.13449885	0.216459	-0.11127314	-0.047205538	-0.09405069	0.34929407	0.38810414	-0.054238606	0.13544288	0.26365504	0.090790115	0.5410478	-0.1435564	-0.23549184	0.41988453	-0.1736418	0.16394116	0.2966487	-0.3267606	-0.10013992	0.27184716	-0.3216315	-0.15563695	0.14586549	-0.053123523	0.5427324	-0.28139138	-0.42571023	-0.26375914	0.12282806	-0.0077310507	-0.3408598	0.14510338	-0.2559373	-0.031011863	-0.1297342	0.041526146	0.3414669	-0.14624538	-0.29198945	0.31884086	0.2930383	0.3301715	0.3051543	0.27692172	-0.11028763	-0.4507852	-0.37000647	0.15208602	-0.15837741	-0.3568392	-0.14387815	-0.19006345	-0.009703199	0.3233346	0.29804626	0.34333172	0.3767549	-0.23360911	0.248714	0.17138764	-0.12031478	0.0023826917	-0.12315019	0.4555539	-0.33519307	0.0190951	0.20522925	-0.024393579	0.061170824	-0.33487356	-0.3713235	0.0071759704	-0.36429945	0.19444656	0.2710541	0.13360849	-0.37065253	0.48736387	-0.40005055	0.24460678	-0.54214615	0.03143642
GS1_105	0.080335	-0.03447877	0.18311352	0.13145119	-0.064408354	0.00903447	0.0017786126	0.5847475	-0.14012055	-0.08870306	0.1454978	0.21535045	0.16675572	-0.06223606	-0.07572999	0.16501354	0.17515571	0.24216358	-0.17620355	-0.112013444	-0.08140536	-0.08547063	-0.14437063	-0.07068988	0.12875645	-0.015494742	0.24922884	-0.24691153	0.17129973	0.2030129	0.1134646	-0.058808293	0.018598981	-0.236872	0.046152405	-0.27816373	-9.653464E-4	0.101980954	-0.13880639	0.08491548	-0.20395845	-0.04409989	0.005771586	0.034922104	0.26437366	0.025770959	-0.16059093	0.14839387	-0.04717583	-0.059963144	0.22073242	0.08018548	0.0073252544	-0.114289716	0.09691672	-0.24141674	-0.15364228	0.15069082	0.14745188	-0.2766011	-0.09058765	0.014548393	-0.18391807	-0.18897061	-0.06416526	-0.036734793	-0.030812087	-0.057676204	-0.017944679	0.1610672	-0.23246276	0.056417506	-0.036483895	0.026157342	0.21288708	0.060002506	0.032032833	-0.07825042	-0.00598777	-0.0956567	-0.077308565	-0.14867991	-0.009289783	-0.061403554	-0.11683943	0.084897414	0.019687997	0.19730763	0.023813365	0.11671702	-0.100713626	0.010939133	0.14584121	0.17707486	-0.039339725	0.045244426	-0.042328287	-0.077825524	-0.073676005	0.21814562	-0.05861998	-0.22111839	-0.030758588	0.22033468	0.06261442	-0.09791746	-0.028977484	-0.16103071	-0.09526376	0.1552543	-0.076586396	-0.045064744	0.0154295815	-0.08797496	0.06477938	-0.16396761	-0.11021904	-0.020983003	-0.06747991	-0.22028871	-0.13547717	0.01843937	-0.026160361	0.15131857	-0.11767025	-0.062130988	0.012047439	0.13370894	0.012550258	-0.059606396	-0.0019799133	-0.07995728	-0.144556	0.12080264	-0.0718195	0.022969197	-0.034514964	0.1918408	-0.058743093	-0.085320055	0.073812954	0.117917106	0.03152023	-0.02305858	0.071437456	0.033388257	0.013065976	-0.0067744264	0.14462064	0.12236089	0.02527952	-0.16038582	-0.075503595	0.1034105	-0.011471905
GS1_106	-0.16943103	0.024611244	-0.20054711	-0.03012739	0.3060087	-0.40140307	0.080677025	-0.14012055	1.02829	-0.16340418	0.019562919	-0.047670644	-0.23408277	0.08912398	0.23209935	0.0034349835	-0.40888998	-0.044590436	0.09138604	0.040874064	0.027851684	-0.027992172	0.3704575	0.2924547	-0.15799758	-0.3795879	-0.18042317	-0.29885367	-0.09980732	-0.021817453	0.13664937	0.014317101	0.091373466	0.25961438	-0.06014025	-0.13407621	0.22862937	0.15945943	0.18466987	0.0326432	0.07900704	-0.024122635	0.14255367	0.18580602	-0.08496807	3.4022707E-4	0.053014208	0.1432846	-0.23587061	-0.1120132	-0.10045883	0.12201701	0.14303836	-0.1819867	0.09180745	0.18430994	0.18548094	-0.10580546	-0.13930215	-0.041198708	-0.18680915	-0.053148586	-0.12643959	-0.13149217	-0.006686791	-0.022470968	0.18368663	-0.110063925	0.16448918	-0.0318052	0.030970836	-0.51198125	-0.10418087	-0.07317613	0.09359613	-0.13142043	-0.17648654	-0.18691307	0.45854864	0.03880611	0.3556962	-0.10438264	0.0039893514	-0.05086589	-0.02806713	0.10217353	-0.11102247	-0.042505592	-0.24435245	-0.29156587	-0.03086517	0.08406453	-0.20203035	-0.12907253	-0.25725576	0.026495634	0.25565034	0.2612977	0.119634815	-0.35025313	0.24577965	-0.13234606	-0.19265082	0.011815338	-0.19372196	0.13167721	0.097795345	-0.015498922	-0.14731382	-0.16279355	-0.040487666	-0.0048711235	-0.07166078	0.15670785	0.11773512	0.1282148	-0.09968139	-0.1982085	0.06823321	0.33789155	0.35924283	0.21950828	-0.05642434	-0.010259994	-0.060191795	0.41781458	-0.19647191	-0.12175119	-0.30549765	0.34406042	-0.054474812	0.23022313	0.21021415	-0.009482058	0.29859757	0.4246801	0.08737397	-0.16028303	-0.395928	-0.2787513	-0.13410647	-0.012367603	0.026410975	0.018772937	-0.05829631	-0.0030148698	0.16235541	0.02678355	0.07781128	-0.049242705	-0.5118254	-0.02467271	0.11891444	0.051360436	0.030359628
GS1_107	-0.39710313	-0.16666149	0.23305045	0.042059526	-0.1088195	0.36261478	0.38990325	-0.08870306	-0.16340418	1.0969019	-0.27995735	0.22392417	0.1781657	-0.041284252	0.16842684	-0.18696722	0.0989939	-0.53963196	-0.39291564	0.042697746	-0.4213399	0.5813817	-0.10637156	-8.855879E-5	0.105323695	-0.092777	0.020414522	0.2597228	0.059279848	0.34585273	0.42015982	-0.0036288176	-0.11538355	-0.16578157	0.15077825	0.10560129	0.04537198	-0.39485857	0.02273939	0.030632708	0.19262192	-0.299742	-0.45788082	-0.4264562	-0.3423719	-0.20365903	-0.05861981	0.12354925	0.18608202	0.24377777	0.31606406	-0.1337158	0.09230739	0.3518579	0.24560022	0.14924634	0.290921	0.18096773	0.10258391	0.12629567	0.13789476	-0.26030028	0.09161193	0.021007111	0.2356561	0.13998358	-0.052841444	0.21633188	-0.2839215	-0.31734067	-0.2733565	-0.31246188	-0.21638593	0.30168733	0.016011773	-0.10330893	-0.07002873	0.020303117	-0.074095614	0.15060784	0.06877745	0.059881378	0.13446137	0.2766348	0.032221615	0.043036424	0.34057906	0.17124881	0.320606	-0.06703756	-0.46432322	-0.27834228	-0.18891083	-0.29497868	-0.20916411	0.30267456	0.03877649	0.057976283	-0.10102268	-0.31151903	-0.33570835	0.040404987	-0.11640148	-0.06886743	0.23474792	-0.08674499	-0.27864566	-0.3446782	0.06636131	0.33080673	0.12035073	-0.47197455	0.2584103	5.791332E-4	0.106194474	0.23982072	-0.024123266	-0.34585544	-0.3922032	-0.44571963	0.43315095	0.12018571	-0.51635617	-0.10975192	-0.113957115	-0.022598447	0.30345276	0.32792136	0.29935074	0.1864272	-0.3240479	0.41469523	-0.31151646	-0.25394437	-0.22313306	-0.54932034	0.3771685	-0.4104727	0.25253782	0.41169176	0.16851655	0.24539378	-0.04155866	-0.3508648	-0.027918968	-0.13208105	0.38371778	0.32993498	-0.1299838	-0.26488143	0.5140782	-0.45226166	-0.17702253	-0.23733726	0.09765248
