EntryID,DM
17-181_1-2B.09,14.889466840052
17-181_1-2B.05,16.1976664378861
17-181_1-2B.06,14.7077309868008
17-181_1-2B.02,21.374527112232
17-181_1-2B.10,16.085409252669
17-181_1-2B.08,16.0689655172414
17-181_1-2B.15,16.41689373297
17-181_1-2B.12,15.5217965653897
17-181_1-2B.19,14.5637583892617
17-181_1-2B.14,13.9700641482537
17-181_1-2B.18,14.2857142857143
17-181_1-2B.11,12.3718386876282
17-182_1-2B.12,15.0798722044728
17-182_1-2B.14,21.451717433571
17-182_1-2B.23,24.4028405422853
17-181_1-2B.20,12.3159303882195
17-182_1-2B.06,15.2815013404826
17-182_1-2B.24,19.8837959974177
17-182_1-2B.18,18.1058495821727
17-181_1-2B.17,12.7930341594106
17-181_1-2B.16,15.1028277634961
17-182_1-2B.16,16.8729641693811
17-182_1-2B.15,14.6170063246662
17-182_1-2B.11,16.41689373297
17-182_1-2B.17,15.6123822341857
17-182_1-2B.13,17.002688172043
17-182_1-2B.22,22.5418060200669
17-182_1-2B.07,16.44128113879
17-182_1-1B.09,15.3793574846206
17-182_1-2B.19,20.0254291163382
17-182_1-2B.20,11.9346733668342
17-182_1-2B.21,10.8071135430917
17-182_1-1B.10,12.3456790123457
17-182_1-1B.11,17.6015473887814
17-182_1-1B.12,16.8553459119497
17-182_1-1B.18,21.5873015873016
17-182_1-1B.14,11.9607843137255
17-182_1-1B.17,12.655737704918
17-182_1-1B.15,15.0488599348534
17-182_1-1B.19,16.8481742472774
17-182_1-1B.23,17.7055702917772
17-182_1-2B.04,18.3259353202283
17-182_1-2B.03,14.6633102580239
17-182_1-1B.22,14.5952836201402
17-182_1-2B.09,19.3485342019544
17-182_1-1B.25,9.86460348162476
17-182_1-1B.03,18.9300411522634
17-182_1-2B.02,17.1656686626747
17-182_1-1B.21,11.1111111111111
17-182_1-1B.16,8.34419817470665
17-182_1-1B.13,15.7042253521127
17-182_1-2B.10,13.3377571333776
17-182_1-1B.24,18.4392699811202
17-182_1-2B.08,15.3846153846154
17-182_1-1B.07,20.7707380796865
17-182_1-2B.01,18.958611481976
17-182_1-2B.05,16.421568627451
17-182_1-1B.02,18.783422459893
17-182_1-1B.20,12.7564102564103
17-180_1-1B.15,14.5514950166113
17-180_1-1B.16,15.8359621451104
17-180_1-1B.10,14.7276395427034
17-180_1-1B.08,18.869123252859
17-180_1-1B.09,16.1334240980259
17-180_1-1B.05,14.375392341494
17-180_1-1B.01,14.6440677966102
17-180_1-1B.02,9.02140672782875
17-180_1-1B.11,18.7655860349127
17-180_1-1B.06,15.5963302752294
17-180_1-1B.03,10.2212051868802
17-180_1-1B.04,18.716577540107
17-185_1B.03,16.1177295024527
17-185_1B.02,13.8174807197943
17-185_1B.01,17.6432291666667
17-180_1-1B.07,8.35322195704057
17-182_1-1B.05,16.3987138263666
17-182_1-1B.08,16.3698630136986
17-182_1-1B.06,16.8754119973632
17-185_1B.06,18.2178217821782
17-180_1-1B.13,15.8473479948254
17-182_1-1B.01,17.910447761194
17-182_1-1B.04,17.4129353233831
17-180_1-1B.14,15.9646739130435
17-180_1-1B.12,17.171093267449
17-185_1B.04,14.7814910025707
17-185_1B.05,16.5299684542587
17-180_1-1B.21,17.5783650891211
17-180_1-1B.19,16.2866449511401
17-180_1-1B.20,8.14569536423841
17-180_1-1B.17,17.7875549968573
17-180_1-1B.18,18.0465717981889
17-183_1B.03,13.2362254591514
17-181_1-2B.22,15.807560137457
17-181_1-1B.12,12.9797627355199
17-181_1-1B.13,12.140350877193
17-181_1-1B.24,16.0972404730618
17-181_1-2B.21,15.2426520847573
17-181_1-1B.02,18.0254777070064
17-183_1B.04,19.8539176626826
17-181_1-1B.10,13.8233310856372
17-181_1-1B.05,15.9351789331533
17-183_1B.02,16.817864619679
17-181_1-1B.01,14.7613065326633
17-183_1B.01,14.3418467583497
17-181_1-1B.04,14.4561403508772
17-181_1-1B.03,11.7482517482517
17-181_1-1B.09,13.875262789068
17-181_1-1B.25,18.0672268907563
17-181_1-1B.07,16.0764872521246
17-181_1-1B.17,16.1205766710354
17-181_1-1B.06,14.059531348955
17-181_1-1B.19,13.8239339752407
17-181_1-1B.08,18.2672934855608
17-181_1-1B.16,17.627345844504
17-181_1-1B.23,15.7964309319233
17-181_1-1B.18,14.1129032258065
17-181_1-1B.22,16.8995342648037
17-181_1-1B.21,14.0864714086471
17-181_1-1B.20,13.3885438233264
17-181_1-1B.15,13.9502762430939
17-181_1-1B.11,15.5835543766578
17-181_1-1B.14,15.7651715039578
17-187_1-2B.13,17.1277997364954
17-187_1-2B.15,15.0981719702099
17-187_1-2B.09,10.2066374452098
17-187_1-2B.17,16.481223922114
17-187_1-2B.20,15.2157456472369
17-187_1-2B.08,17.3280423280423
17-187_1-2B.12,14.4736842105263
17-187_1-2B.11,10.5082417582418
17-187_1-2B.10,16.5181631254284
17-187_1-2B.01,12.6373626373626
17-187_1-2B.04,16.1636485580148
17-187_1-2B.02,13.7535816618911
17-187_1-2B.05,10.3058510638298
17-187_1-2B.07,16.9337979094077
17-187_1-2B.03,17.9898033503278
17-187_1-2B.06,10.5657805044308
17-187_1-2B.16,17.6985195154778
17-187_1-2B.18,15.994623655914
17-187_1-2B.19,17.0454545454545
17-187_1-2B.14,16.4629762760604
17-182_2-2B.13,16.2868632707775
17-180_2-1B.18,18.3506686478455
17-180_2-1B.19,17.3202614379085
17-180_2-1B.11,13.7931034482759
17-180_2-1B.17,17.7661169415292
17-180_2-1B.10,12.6315789473684
17-180_2-1B.12,10.4081632653061
17-180_2-1B.16,14.8218829516539
17-180_2-1B.03,13.5324015247776
17-180_2-1B.01,16.883963494133
17-180_2-1B.04,12.0701281186784
17-180_2-1B.07,11.3798008534851
17-180_2-1B.02,15.4814348646948
17-180_2-1B.08,12.0051085568327
17-180_2-1B.09,13.3941093969144
17-180_2-1B.06,15.0667514303878
17-180_2-1B.05,14.890800794176
17-182_2-2B.15,18.4325108853411
17-185_2B.03,18.7416331994645
17-182_2-2B.16,14.3624161073826
17-185_2B.06,18.0868167202572
17-180_2-1B.13,14.8016997167139
17-185_2B.02,14.1126158232359
17-180_2-1B.22,6.07142857142857
17-185_2B.07,17.2839506172839
17-180_2-1B.21,17.3333333333333
17-180_2-1B.20,12.3949579831933
17-185_2B.01,15.5963302752294
17-185_2B.08,14.09662475182
17-185_2B.04,14.8076923076923
17-185_2B.05,15.0560224089636
17-180_2-1B.14,15.5910079767948
17-180_2-1B.15,14.0437544107269
17-182_2-2B.14,19.279128248114
17-187_2-1B.12,17.5438596491228
17-187_2-1B.13,17.0860927152318
17-187_2-1B.14,14.8172757475083
17-187_2-1B.02,15.8227848101266
17-187_2-1B.06,11.3785557986871
17-187_2-1B.15,13.7078651685393
17-187_2-1B.11,16.8956043956044
17-187_2-1B.04,15.1785714285714
17-187_2-1B.03,15.9807956104252
17-187_2-1B.09,17.4815807099799
17-187_2-1B.10,17.1875
17-187_2-1B.01,15.5391828533155
17-187_2-1B.07,12.5085910652921
17-187_2-1B.08,13.5224274406332
17-187_2-1B.05,19.1235059760956
17-182_2-2B.03,20.7230471271788
17-182_2-2B.11,17.7290836653386
17-182_2-2B.07,13.4558823529412
17-182_2-2B.17,14.4907723855092
17-182_2-2B.04,15.3284671532847
17-182_2-2B.12,12.8389154704944
17-182_2-2B.08,14.1694915254237
17-182_2-2B.18,18.2345360824742
17-182_2-2B.05,18.6274509803922
17-182_2-2B.02,13.259307642064
17-182_2-2B.06,9.42408376963351
17-182_2-2B.09,15.3405474220242
17-182_2-2B.19,16.6080225193526
17-182_2-2B.20,13.8475836431227
17-182_2-2B.10,20.5216197666438
17-182_2-2B.01,19.39477303989
17-181_2-1B.21,11.0129163834126
17-181_2-1B.20,15.153452685422
17-181_2-1B.19,15.1204819277108
17-181_2-1B.23,17.0798898071625
17-181_2-1B.17,16.860863605209
17-181_2-1B.24,17.091660923501
17-181_2-1B.22,10.5192178017532
17-181_2-1B.18,17.686170212766
17-181_2-1B.06,12.5641025641026
17-181_2-1B.01,17.1409662475182
17-181_2-1B.05,16.1290322580645
17-181_2-1B.12,15.6378600823045
17-181_2-1B.13,10.254691689008
17-181_2-1B.07,13.2762312633833
17-181_2-1B.10,14.2146410803127
17-181_2-1B.04,13.0769230769231
17-181_2-1B.14,16.1290322580645
17-181_2-1B.16,12.0508982035928
17-181_2-1B.09,13.8026224982747
17-181_2-1B.03,12.5335120643432
17-181_2-1B.25,8.89202540578687
17-181_2-1B.08,15.1154653603919
17-181_2-1B.02,15.0788211103496
17-181_2-1B.15,14.8805460750853
17-184_2B.07,17.5352112676056
17-181_2-1B.11,16.2181818181818
17-182_2-2B.24,18.21608040201
17-182_2-2B.21,15.4371584699454
17-184_2B.04,16.3265306122449
17-182_2-2B.23,14.3870967741935
17-182_2-2B.22,21.0048848569435
17-184_2B.10,13.5756676557864
17-184_2B.01,14.2556179775281
17-184_2B.05,17.3476222371065
17-184_2B.03,13.5116598079561
17-182_2-2B.25,12.6107702794819
17-184_2B.06,15.8295281582953
17-184_2B.02,18.060435699227
17-184_2B.08,14.5610278372591
17-184_2B.09,18.0283592167454
17-180_2-2B.03,14.7750167897918
17-187_2-2B.12,19.4921070693205
17-187_2-2B.07,14.0785498489426
17-187_2-2B.15,20.8888888888889
17-187_2-2B.10,18.6928104575163
17-187_2-2B.14,15.1881720430108
17-187_2-2B.11,12.7672955974843
17-187_2-2B.16,12.5231338679827
17-187_2-2B.02,20.6563706563707
17-187_2-2B.09,18.4746877054569
17-187_2-2B.04,13.1979695431472
17-187_2-2B.03,16.7746580273578
17-187_2-2B.06,21.6090425531915
17-187_2-2B.08,12.1866295264624
17-187_2-2B.05,18.7286397812714
17-187_2-2B.01,11.7647058823529
17-187_2-2B.13,19.4987775061125
17-183_2B.07,16.803840877915
17-183_2B.03,17.3162939297125
17-183_2B.06,18.7153053132435
17-183_2B.02,17.9288025889968
17-187_2-2B.22,19.5361911454673
17-187_2-2B.17,20.3545232273839
17-187_2-2B.24,19.6491228070175
17-187_2-2B.20,16.9117647058824
17-183_2B.05,15.13200257566
17-183_2B.01,18.9808917197452
17-183_2B.04,17.3770491803279
17-187_2-2B.23,21.3497728747566
17-187_2-2B.25,11.1647139903515
17-187_2-2B.21,19.47261663286
17-187_2-2B.18,18.3175033921303
17-187_2-2B.19,13.6814276272307
17-181_2-2B.09,19.7966101694915
17-181_2-2B.08,16.0691421254802
17-181_2-2B.13,14.4138372837924
17-181_2-2B.11,14.2766497461929
17-181_2-2B.12,15.1177199504337
17-181_2-2B.05,19.5594125500668
17-181_2-2B.03,19.406674907293
17-181_2-2B.07,13.6393442622951
17-181_2-2B.14,15.3346328784925
17-181_2-2B.15,18.0722891566265
17-181_2-2B.02,16.4713990351482
17-181_2-2B.06,17.4048658764816
17-181_2-2B.01,12.3905723905724
17-183_2B.09,17.1814671814672
17-181_2-2B.04,16.5113182423435
17-183_2B.08,15.6785243741765
17-182_2-1B.07,20.5512282804074
17-181_2-2B.22,16.6230366492147
17-182_2-1B.08,15.678776290631
17-181_2-2B.23,22.2875816993464
17-181_2-2B.20,15.6980627922512
17-182_2-1B.10,20.7107843137255
17-181_2-2B.24,12.6851255634256
17-181_2-2B.19,13.2513661202186
17-181_2-2B.10,14.5618556701031
17-181_2-2B.16,16.2776412776413
17-182_2-1B.09,19.2926045016077
17-181_2-2B.17,13.5770234986945
17-182_2-1B.06,20.0359928014397
17-181_2-2B.21,15.4551407989522
17-181_2-2B.18,17.4897119341564
17-182_2-1B.18,15.3482082488168
17-182_2-1B.20,20.0863930885529
17-182_2-1B.17,19.8292843072882
17-182_2-1B.16,15.228013029316
17-182_2-1B.19,17.4917491749175
17-182_2-1B.25,17.7941176470588
17-182_2-1B.02,18.8485263879369
17-182_2-1B.01,19.859649122807
17-182_2-1B.03,21.6459197786999
17-182_2-1B.05,18.3450930083387
17-182_2-1B.14,16.9448010269576
17-182_2-1B.15,14.996342355523
17-182_2-1B.13,21.5462610899873
17-182_2-1B.04,14.3899204244032
17-182_2-1B.12,18.6922530206112
17-182_2-1B.11,19.7306397306397
17-180_2-2B.04,10.958904109589
17-182_2-1B.21,11.8956254796623
17-182_2-1B.22,10.9090909090909
17-180_2-2B.02,12.0081411126187
17-180_2-2B.05,13.5935397039031
17-182_2-1B.23,17.9624664879357
17-180_2-2B.01,16.7590027700831
17-182_2-1B.24,20.4220558202859
17-180_2-2B.23,10.608020698577
17-180_2-2B.24,11.0721793973371
17-180_2-2B.18,13.406292749658
17-180_2-2B.17,17.2241992882562
17-180_2-2B.16,12.2072391767211
17-180_2-2B.25,11.7154811715481
17-180_2-2B.13,14.1848976711362
17-180_2-2B.12,9.855272226051
17-180_2-2B.10,12.356515867657
17-180_2-2B.11,13.184584178499
17-180_2-2B.09,12.008281573499
17-180_2-2B.08,14.8583275742916
17-180_2-2B.07,13.1081081081081
17-180_2-2B.06,12.3026315789474
17-180_2-2B.14,14.8358585858586
17-180_2-2B.15,16.1565836298932
17-181_3-1B.12,14.2554693013409
17-181_3-1B.16,16.9230769230769
17-181_3-1B.15,15.3592617007251
17-181_3-1B.09,15.910676901605
17-181_3-1B.11,14.8571428571429
17-181_3-1B.08,14.5183175033921
17-181_3-1B.10,18.5452162516383
17-181_3-1B.07,12.4293785310734
17-181_3-1B.03,18.4594953519256
17-181_3-1B.06,18.2065217391304
17-181_3-1B.01,16.2539682539683
17-181_3-1B.05,12.3859191655802
17-181_3-1B.04,14.8777173913043
17-181_3-1B.02,13.3039092055485
17-180_2-2B.19,13.3649932157395
17-180_2-2B.21,13.3418043202033
17-180_2-2B.20,13.9729555698648
17-180_2-2B.22,10.9561752988048
17-182_3-2B.12,18.0274330502939
17-182_3-2B.08,20.8653175157013
17-182_3-2B.04,21.7840982546865
17-182_3-2B.07,22.5195822454308
17-182_3-2B.09,24.3500317057705
17-182_3-2B.01,21.1376858435682
17-182_3-2B.05,22.3274695534506
17-182_3-2B.03,23.1691919191919
17-181_3-1B.25,13.2187706543291
17-181_3-1B.24,20.6873760740251
17-181_3-1B.21,17.5846051758461
17-181_3-1B.20,13.0377233620119
17-181_3-1B.23,17.6907494935854
17-181_3-1B.18,20.6111833550065
17-181_3-1B.17,14.6666666666667
17-181_3-1B.13,16.8569509738079
17-181_3-1B.19,21.5646258503401
17-181_3-2B.03,18.801652892562
17-181_3-1B.22,14.7773279352227
17-181_3-2B.07,16.6121648136037
17-181_3-2B.01,17.5306957708049
17-181_3-2B.05,15.4707044107966
17-182_3-2B.22,16.3684559310802
17-182_3-2B.24,21.7482517482517
17-182_3-2B.25,16.7480809490579
17-182_3-2B.13,20.133779264214
17-182_3-2B.11,22.8210246174318
17-182_3-2B.14,17.975340687865
17-182_3-2B.15,21.4927436074637
17-182_3-2B.17,19.7010869565217
17-182_3-2B.23,23.0111768573307
17-182_3-2B.16,18.9171559034573
17-182_3-2B.18,21.6666666666667
17-182_3-2B.19,20.6172028890348
17-182_3-2B.20,18.3591123066577
17-182_3-2B.10,18.0412371134021
17-181_3-2B.14,16.4276401564537
17-180_3-2B.02,11.2767336357745
17-181_3-2B.15,15.0406504065041
17-181_3-2B.18,18.2183523107837
17-181_3-2B.17,16.2217659137577
17-181_3-2B.11,16.957928802589
17-181_3-2B.16,21.398891966759
17-181_3-2B.08,17.8360655737705
17-181_3-2B.09,18.9905362776025
17-181_3-2B.22,16.7352537722908
17-181_3-2B.10,15.2454780361757
17-181_3-2B.12,17.3455978975033
17-181_3-2B.19,17.9577464788732
17-182_3-2B.06,23.8324175824176
17-181_3-2B.06,16.4099129269926
17-181_3-2B.13,18.2432432432432
17-181_3-2B.02,15.5555555555556
17-182_3-2B.02,22.0272904483431
17-181_3-2B.04,16.9759450171821
17-180_3-2B.11,17.7762039660057
17-180_3-2B.14,17.6392572944297
17-180_3-2B.16,17.1001300390117
17-180_3-2B.17,13.7792642140468
17-181_3-2B.20,18.0161943319838
17-180_3-2B.15,17.9133858267717
17-180_3-2B.13,16.0280970625798
17-180_3-2B.10,16.4516129032258
17-180_3-2B.06,16.5472312703583
17-187_3-2B.01,13.102511880516
17-180_3-2B.09,14.2153413089374
17-180_3-2B.07,19.5488721804511
17-180_3-2B.08,14.5888594164456
17-180_3-2B.05,16.0427807486631
17-180_3-2B.12,14.4645340751043
17-180_3-2B.04,11.5434500648508
17-180_3-2B.03,14.3445435827042
17-181_3-2B.21,15.1455026455026
17-180_3-2B.01,15.9390159390159
17-180_3-1B.01,15.4005524861878
17-187_3-2B.17,12.2340425531915
17-180_3-1B.04,17.7008491182234
17-187_3-2B.04,11.2044817927171
17-180_3-1B.05,16.9220945083014
17-187_3-2B.05,15.7036029911625
17-187_3-2B.08,17.7206851119895
17-187_3-2B.11,17.9851250845166
17-187_3-2B.10,18.9750692520776
17-187_3-2B.06,21.71581769437
17-187_3-2B.09,19.0940766550523
17-187_3-2B.14,15.3177257525084
17-187_3-2B.03,16.078184110971
17-187_3-2B.16,15.9658344283837
17-187_3-2B.07,14.2857142857143
17-187_3-2B.02,16.7098445595855
17-187_3-2B.15,16.8553459119497
17-187_3-2B.12,17.9146256123163
17-187_3-2B.13,19.9052132701422
17-180_3-1B.16,13.099257258609
17-180_3-1B.14,10.4599873976055
17-180_3-1B.18,12.7525252525253
17-180_3-1B.19,9.47867298578199
17-180_3-1B.15,13.6118598382749
17-180_3-1B.12,15.9121171770972
17-180_3-1B.13,9.63172804532578
17-180_3-1B.11,14.1737426518615
17-180_3-1B.10,14.6666666666667
17-180_3-1B.17,14.3859649122807
17-180_3-1B.09,14.5003265839321
17-180_3-1B.08,13.0975769482646
17-180_3-1B.07,16.1814488828707
17-180_3-1B.06,14.7854785478548
17-187_3-2B.19,19.2498230714791
17-180_3-1B.03,12.5569290826285
17-187_3-2B.18,18.2140326009922
17-180_3-1B.02,17.7688710754843
17-187_3-2B.20,13.328729281768
17-187_3-1B.21,21.405750798722
17-187_3-1B.20,15.7726692209451
17-180_3-1B.23,12.5786163522013
17-180_3-1B.22,10.1718213058419
17-187_3-1B.03,16.3467902051621
17-180_3-1B.25,13.6147038801906
17-180_3-1B.21,16.8106312292359
17-180_3-1B.24,11.1475409836066
17-187_3-1B.05,16.4429530201342
17-187_3-1B.01,17.4982911825017
17-187_3-1B.06,12.4829467939973
17-187_3-1B.04,20.8573256557901
17-187_3-1B.02,21.217827997489
17-187_3-1B.09,21.112600536193
17-187_3-1B.10,12.8763613068546
17-187_3-1B.08,19.0346702923181
17-187_3-1B.13,14.1463414634146
17-187_3-1B.12,15.442690459849
17-187_3-1B.18,21.7123287671233
17-187_3-1B.19,20.8552631578947
17-187_3-1B.17,18.5159500693481
17-187_3-1B.16,13.8925294888598
17-187_3-1B.15,11.572498298162
17-187_3-1B.14,15.1839464882943
17-187_3-1B.11,18.3673469387755
17-187_3-1B.07,14.7251308900524
17-185_3B.08,15.7374735356387
17-182_3-1B.07,16.5521978021978
17-182_3-1B.16,22.0327868852459
17-182_3-1B.01,16.6557805355976
17-182_3-1B.15,12.7296587926509
17-182_3-1B.02,13.7885751805647
17-185_3B.04,16.9050715214564
17-182_3-1B.06,15.2112676056338
17-185_3B.10,13.7254901960784
17-185_3B.09,16.6666666666667
17-185_3B.06,19.6547144754316
17-185_3B.03,18.0794701986755
17-185_3B.02,15.6431803490627
17-185_3B.07,15.992414664981
17-185_3B.05,20.2101359703337
17-185_3B.01,18.0537772087068
17-182_3-1B.11,20.5921052631579
17-183_3B.05,14.2265193370166
17-183_3B.03,19.0871369294606
17-183_3B.09,13.6608344549125
17-182_3-1B.19,12.5338753387534
17-182_3-1B.25,9.52068286277085
17-182_3-1B.10,18.122555410691
17-183_3B.06,16.2341982701264
17-182_3-1B.18,11.314791403287
17-182_3-1B.17,19.9738903394256
17-182_3-1B.03,13.4241245136187
17-182_3-1B.09,14.862267777066
17-182_3-1B.14,14.1604010025063
17-182_3-1B.08,18.8860435339309
17-182_3-1B.05,20.4456094364351
17-182_3-1B.04,15.7645466847091
17-184_3B.07,14.3864598025388
17-183_3B.07,13.8024357239513
17-183_3B.08,19.7771587743733
17-184_3B.06,12.7645926876203
17-184_3B.02,12.8922237380628
17-183_3B.01,20.0524246395806
17-182_3-1B.13,17.4669450243563
17-184_3B.01,12.8619528619529
17-182_3-1B.20,16.7008898015058
17-184_3B.03,13.943950786056
17-182_3-1B.22,14.7410358565737
17-184_3B.04,11.2086428089129
17-184_3B.08,16.6777408637874
17-183_3B.04,15.375
17-182_3-1B.23,20.0520833333333
17-183_3B.02,12.667091024825
17-180_4-1O.06,12.3296560674886
17-180_4-1O.05,11.6151202749141
17-180_4-1O.03,12.7688172043011
17-182_3-1B.12,14.1592920353982
17-180_4-1O.13,13.860103626943
17-182_3-1B.21,11.2359550561798
17-180_4-1O.01,13.0670277589709
17-180_4-1O.09,16.2775616083009
17-180_4-1O.15,15.5254237288136
17-180_4-1O.14,14.9601471489884
17-180_4-1O.04,13.3706467661692
17-180_4-1O.02,8.07692307692308
17-184_3B.05,11.5089514066496
17-180_4-1O.08,16.6453265044814
17-180_4-1O.07,14.3262411347518
17-183_3B.10,21.5323645970938
17-180_2-1O.10,11.626195732156
17-180_4-1O.12,16.1725067385445
17-180_2-1O.02,12.2347949080622
17-180_2-1O.03,11.1356932153392
17-180_4-1O.25,7.34341252699784
17-180_4-1O.24,16.5628891656289
17-180_4-1O.23,17.1373555840822
17-180_4-1O.22,16.4591977869986
17-180_4-1O.18,14.0247879973907
17-180_4-1O.17,14.1338336460288
17-180_4-1O.16,12.4317768344451
17-180_4-1O.10,15.4569892473118
17-180_4-1O.20,14.0520896426408
17-180_4-1O.11,14.4955300127714
17-180_4-1O.19,12.3756218905473
17-180_4-1O.21,17.7215189873418
17-180_2-1O.01,14.3874643874644
17-180_2-1O.08,12.8099173553719
17-180_2-1O.04,11.3879003558719
17-180_2-1O.05,11.1731843575419
17-180_2-1O.07,15.5159613956941
17-180_2-1O.09,13.2037533512064
17-180_2-1O.06,11.2430167597765
17-180_2-1O.12,16.9376693766938
17-180_2-1O.15,10.2713178294574
17-180_2-1O.13,10.9543010752688
17-180_2-1O.14,11.6614420062696
17-180_2-1O.19,10.7409925220938
17-180_2-1O.11,11.5007012622721
17-180_2-1O.20,14.3904063957362
17-180_2-1O.16,12.1659634317862
17-180_2-1O.17,12.4260355029586
17-180_2-1O.18,13.8268156424581
17-187_4-1O.24,11.4247311827957
17-187_4-1O.11,10.7561929595828
17-187_4-1O.18,11.4809782608696
17-187_4-1O.16,11.6543871399866
17-187_4-1O.13,10.8005082592122
17-187_4-1O.10,9.84455958549223
17-187_4-1O.05,12.6654064272212
17-187_4-1O.23,12.087139845397
17-187_4-1O.12,12.8506196999348
17-187_4-1O.02,11.4730878186969
17-182_3-1O.19,19.7435897435897
17-187_4-1O.15,14.2671009771987
17-182_3-1O.20,22.4172856178258
17-182_3-1O.23,12.2549019607843
17-187_4-1O.09,12.3566878980892
17-182_3-1O.22,24.225173940544
17-182_3-1O.21,22.3214285714286
17-182_3-1O.18,16.2393162393162
17-182_3-1O.06,17.753120665742
17-187_4-1O.01,8.87459807073955
17-187_4-1O.03,9.58549222797927
17-182_3-1O.13,13.0160951714486
17-182_3-1O.25,13.9273927392739
17-182_3-1O.24,17.246963562753
17-182_3-1O.16,18.1184668989547
17-182_3-1O.07,23.7630662020906
17-182_3-1O.11,20.9302325581395
17-182_3-1O.17,15.892740353172
17-182_3-1O.15,16.2162162162162
17-182_3-1O.09,16.2179908076165
17-182_3-1O.14,19.859649122807
17-182_3-1O.03,23.2283464566929
17-183_2O.01,9.74702380952381
17-183_2O.08,8.48153214774282
17-183_2O.02,10.6339468302658
17-183_2O.03,12.4129195693477
17-183_2O.05,11.8151815181518
17-182_3-1O.12,20.0253485424588
17-182_3-1O.04,17.8954001260239
17-182_3-1O.02,17.7538668459987
17-182_3-1O.10,17.4664107485605
17-183_2O.06,8.80758807588076
17-183_2O.04,14.0807174887892
17-183_2O.10,12.1336059986367
17-182_3-1O.01,20.8084824387011
17-182_3-1O.05,20.5111402359109
17-183_2O.09,12.0456165359943
17-183_2O.07,8.5419734904271
17-182_2-1O.04,21.4192708333333
17-182_2-1O.08,18.2437031994554
17-182_2-1O.01,15.4094132817537
17-187_4-1O.14,11.9160460392688
17-182_2-1O.16,15.5526141628061
17-187_4-1O.19,14.9047931713723
17-187_4-1O.22,9.3070652173913
17-187_4-1O.08,11.5877080665813
17-187_4-1O.25,11.4068441064639
17-187_4-1O.17,16.9082125603865
17-187_4-1O.20,12.1171770972037
17-182_2-1O.07,18.1644359464627
17-182_2-1O.09,14.7945205479452
17-187_4-1O.04,10.4031209362809
17-187_4-1O.07,13.7295081967213
17-187_4-1O.06,12.1290322580645
17-182_2-1O.20,19.4174757281553
17-182_2-1O.19,19.3609022556391
17-182_2-1O.15,15.3697749196141
17-182_2-1O.14,10.4697986577181
17-182_2-1O.17,18.9534141671985
17-182_2-1O.25,16.7733674775928
17-182_2-1O.13,17.4863387978142
17-182_2-1O.18,19.0136275146009
17-182_2-1O.11,17.8364455891822
17-182_2-1O.03,19.5707070707071
17-182_2-1O.12,15.1311365164761
17-187_1-1O.14,14.5995747696669
17-182_2-1O.10,18.2795698924731
17-182_2-1O.02,10.8819345661451
17-187_1-1O.01,14.2392717815345
17-187_4-1O.21,14.1767323585505
17-182_2-1O.22,20.4678362573099
17-187_1-1O.07,11.7076326002587
17-187_1-1O.08,20.4177897574124
17-187_1-1O.22,10.5882352941176
17-187_1-1O.13,12.4914207275223
17-187_1-1O.04,15.0395778364116
